Iteration	CPUTime	PhysTime	Travels
1	5	0	0.0101074414
2	6	0	0.0202148828
3	7	0	0.0303223243
4	8	0	0.0404297657
5	9	0	0.0505372071
6	10	0	0.0606446485
7	10	0	0.0707520899
8	11	0	0.0808595313
9	12	0	0.0909669728
10	12	0	0.101074414
11	13	0	0.111181856
12	14	0	0.121289297
13	14	0	0.131396738
14	15	0	0.14150418
15	16	0	0.151611621
16	16	0	0.161719063
17	17	0	0.171826504
18	18	0	0.181933946
19	19	0	0.192041387
20	19	0	0.202148828
21	20	0	0.21225627
22	21	0	0.222363711
23	21	0	0.232471153
24	22	0	0.242578594
25	23	0	0.252686035
26	24	0	0.262793477
27	24	0	0.272900918
28	25	0	0.28300836
29	26	0	0.293115801
30	27	0	0.303223243
31	28	0	0.313330684
32	28	0	0.323438125
33	29	0	0.333545567
34	30	0	0.343653008
35	31	0	0.35376045
36	32	0	0.363867891
37	33	0	0.373975332
38	33	0	0.384082774
39	34	0	0.394190215
40	35	0	0.404297657
41	36	0	0.414405098
42	37	0	0.42451254
43	37	0	0.434619981
44	38	0	0.444727422
45	39	0	0.454834864
46	40	0	0.464942305
47	41	0	0.475049747
48	42	0	0.485157188
49	43	0	0.495264629
50	44	0	0.505372071
51	44	0	0.515479512
52	45	0	0.525586954
53	46	0	0.535694395
54	47	0	0.545801837
55	48	0	0.555909278
56	49	0	0.566016719
57	49	0	0.576124161
58	50	0	0.586231602
59	51	0	0.596339044
60	52	0	0.606446485
61	53	0	0.616553926
62	54	0	0.626661368
63	55	0	0.636768809
64	56	0	0.646876251
65	57	0	0.656983692
66	58	0	0.667091134
67	59	0	0.677198575
68	60	0	0.687306016
69	62	0	0.697413458
70	62	0	0.707520899
71	63	0	0.717628341
72	64	0	0.727735782
73	65	0	0.737843223
74	66	0	0.747950665
75	67	0	0.758058106
76	68	0	0.768165548
77	69	0	0.778272989
78	70	0	0.788380431
79	71	0	0.798487872
80	72	0	0.808595313
81	73	0	0.818702755
82	74	0	0.828810196
83	74	0	0.838917638
84	75	0	0.849025079
85	76	0	0.85913252
86	77	0	0.869239962
87	78	0	0.879347403
88	79	0	0.889454845
89	80	0	0.899562286
90	80	0	0.909669728
91	81	0	0.919777169
92	82	0	0.92988461
93	83	0	0.939992052
94	84	0	0.950099493
95	85	0	0.960206935
96	87	0	0.970314376
97	87	0	0.980421817
98	88	0	0.990529259
99	89	0	1.0006367
100	90	0	1.01074414
101	93	0	1.02085158
102	95	0	1.03095902
103	98	0	1.04106647
104	99	0	1.05117391
105	100	0	1.06128135
106	101	0	1.07138879
107	102	0	1.08149623
108	103	0	1.09160367
109	104	0	1.10171111
110	106	0	1.11181856
111	107	0	1.121926
112	108	0	1.13203344
113	109	0	1.14214088
114	110	0	1.15224832
115	111	0	1.16235576
116	111	0	1.1724632
117	113	0	1.18257065
118	114	0	1.19267809
119	115	0	1.20278553
120	116	0	1.21289297
