Iteration	CPUTime	PhysTime	Travels
1	6	0	0.010106245
2	7	0	0.0202124899
3	8	0	0.0303187349
4	9	0	0.0404249798
5	10	0	0.0505312248
6	11	0	0.0606374697
7	12	0	0.0707437147
8	12	0	0.0808499596
9	13	0	0.0909562046
10	14	0	0.10106245
11	15	0	0.111168694
12	16	0	0.121274939
13	16	0	0.131381184
14	17	0	0.141487429
15	18	0	0.151593674
16	19	0	0.161699919
17	20	0	0.171806164
18	21	0	0.181912409
19	21	0	0.192018654
20	23	0	0.202124899
21	24	0	0.212231144
22	25	0	0.222337389
23	26	0	0.232443634
24	27	0	0.242549879
25	28	0	0.252656124
26	30	0	0.262762369
27	31	0	0.272868614
28	32	0	0.282974859
29	34	0	0.293081104
30	35	0	0.303187349
31	37	0	0.313293594
32	39	0	0.323399839
33	40	0	0.333506083
34	42	0	0.343612328
35	43	0	0.353718573
36	44	0	0.363824818
37	45	0	0.373931063
38	47	0	0.384037308
39	48	0	0.394143553
40	49	0	0.404249798
41	50	0	0.414356043
42	52	0	0.424462288
43	52	0	0.434568533
44	54	0	0.444674778
45	55	0	0.454781023
46	56	0	0.464887268
47	58	0	0.474993513
48	59	0	0.485099758
49	60	0	0.495206003
50	61	0	0.505312248
51	62	0	0.515418493
52	63	0	0.525524738
53	64	0	0.535630983
54	65	0	0.545737228
55	67	0	0.555843472
56	68	0	0.565949717
57	69	0	0.576055962
58	70	0	0.586162207
59	71	0	0.596268452
60	73	0	0.606374697
61	74	0	0.616480942
62	75	0	0.626587187
63	76	0	0.636693432
64	77	0	0.646799677
65	79	0	0.656905922
66	80	0	0.667012167
67	81	0	0.677118412
68	82	0	0.687224657
69	83	0	0.697330902
70	84	0	0.707437147
71	86	0	0.717543392
72	87	0	0.727649637
73	88	0	0.737755882
74	89	0	0.747862127
75	90	0	0.757968372
76	91	0	0.768074616
77	92	0	0.778180861
78	94	0	0.788287106
79	95	0	0.798393351
80	96	0	0.808499596
81	97	0	0.818605841
82	98	0	0.828712086
83	99	0	0.838818331
84	100	0	0.848924576
85	102	0	0.859030821
86	103	0	0.869137066
87	104	0	0.879243311
88	105	0	0.889349556
89	106	0	0.899455801
90	107	0	0.909562046
91	109	0	0.919668291
92	110	0	0.929774536
93	111	0	0.939880781
94	112	0	0.949987026
95	113	0	0.960093271
96	115	0	0.970199516
97	116	0	0.980305761
98	118	0	0.990412005
99	120	0	1.00051825
100	121	0	1.0106245
101	123	0	1.02073074
102	124	0	1.03083699
103	126	0	1.04094323
104	127	0	1.05104948
105	128	0	1.06115572
106	129	0	1.07126197
107	130	0	1.08136821
108	131	0	1.09147446
109	133	0	1.1015807
110	134	0	1.11168694
111	136	0	1.12179319
112	137	0	1.13189943
113	138	0	1.14200568
114	139	0	1.15211192
115	140	0	1.16221817
116	141	0	1.17232441
117	142	0	1.18243066
118	143	0	1.1925369
119	143	0	1.20264315
120	144	0	1.21274939
121	145	0	1.22285564
122	146	0	1.23296188
123	147	0	1.24306813
124	147	0	1.25317437
125	148	0	1.26328062
126	149	0	1.27338686
127	150	0	1.28349311
128	150	0	1.29359935
129	151	0	1.3037056
130	152	0	1.31381184
131	153	0	1.32391809
132	154	0	1.33402433
133	154	0	1.34413058
134	155	0	1.35423682
135	156	0	1.36434307
136	157	0	1.37444931
