Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0101181513
2	5	0	0.0202363026
3	6	0	0.0303544539
4	6	0	0.0404726052
5	7	0	0.0505907565
6	8	0	0.0607089078
7	9	0	0.0708270591
8	9	0	0.0809452104
9	10	0	0.0910633617
10	11	0	0.101181513
11	12	0	0.111299664
12	12	0	0.121417816
13	13	0	0.131535967
14	14	0	0.141654118
15	15	0	0.151772269
16	16	0	0.161890421
17	16	0	0.172008572
18	17	0	0.182126723
19	18	0	0.192244875
20	18	0	0.202363026
21	19	0	0.212481177
22	20	0	0.222599329
23	21	0	0.23271748
24	21	0	0.242835631
25	22	0	0.252953782
26	23	0	0.263071934
27	24	0	0.273190085
28	25	0	0.283308236
29	26	0	0.293426388
30	27	0	0.303544539
31	28	0	0.31366269
32	29	0	0.323780841
33	29	0	0.333898993
34	30	0	0.344017144
35	31	0	0.354135295
36	32	0	0.364253447
37	33	0	0.374371598
38	34	0	0.384489749
39	35	0	0.394607901
40	36	0	0.404726052
41	37	0	0.414844203
42	38	0	0.424962354
43	39	0	0.435080506
44	40	0	0.445198657
45	41	0	0.455316808
46	42	0	0.46543496
47	43	0	0.475553111
48	44	0	0.485671262
49	45	0	0.495789414
50	46	0	0.505907565
51	46	0	0.516025716
52	47	0	0.526143867
53	48	0	0.536262019
54	49	0	0.54638017
55	50	0	0.556498321
56	51	0	0.566616473
57	52	0	0.576734624
58	53	0	0.586852775
59	54	0	0.596970926
60	55	0	0.607089078
61	56	0	0.617207229
62	57	0	0.62732538
63	58	0	0.637443532
64	58	0	0.647561683
65	59	0	0.657679834
66	60	0	0.667797986
67	61	0	0.677916137
68	62	0	0.688034288
69	62	0	0.698152439
70	63	0	0.708270591
71	64	0	0.718388742
72	65	0	0.728506893
73	66	0	0.738625045
74	67	0	0.748743196
75	68	0	0.758861347
76	68	0	0.768979499
77	69	0	0.77909765
78	70	0	0.789215801
79	71	0	0.799333952
80	72	0	0.809452104
81	73	0	0.819570255
82	74	0	0.829688406
83	75	0	0.839806558
84	76	0	0.849924709
85	77	0	0.86004286
86	78	0	0.870161012
87	79	0	0.880279163
88	80	0	0.890397314
89	81	0	0.900515465
90	82	0	0.910633617
91	83	0	0.920751768
92	84	0	0.930869919
93	85	0	0.940988071
94	86	0	0.951106222
95	87	0	0.961224373
96	88	0	0.971342524
97	89	0	0.981460676
98	90	0	0.991578827
99	91	0	1.00169698
100	92	0	1.01181513
101	94	0	1.02193328
102	95	0	1.03205143
103	95	0	1.04216958
104	96	0	1.05228773
105	97	0	1.06240589
106	98	0	1.07252404
107	99	0	1.08264219
108	100	0	1.09276034
109	100	0	1.10287849
110	101	0	1.11299664
111	102	0	1.12311479
112	103	0	1.13323295
113	104	0	1.1433511
114	104	0	1.15346925
115	105	0	1.1635874
116	106	0	1.17370555
117	107	0	1.1838237
118	108	0	1.19394185
119	109	0	1.20406
120	109	0	1.21417816
121	110	0	1.22429631
122	111	0	1.23441446
123	112	0	1.24453261
124	113	0	1.25465076
125	113	0	1.26476891
126	114	0	1.27488706
127	115	0	1.28500521
128	116	0	1.29512337
129	117	0	1.30524152
