Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0119571746
2	2	0	0.0239143492
3	2	0	0.0358715238
4	2	0	0.0478286985
5	3	0	0.0597858731
6	3	0	0.0717430477
7	3	0	0.0837002223
8	3	0	0.0956573969
9	4	0	0.107614572
10	4	0	0.119571746
11	4	0	0.131528921
12	4	0	0.143486095
13	5	0	0.15544327
14	5	0	0.167400445
15	5	0	0.179357619
16	5	0	0.191314794
17	6	0	0.203271968
18	6	0	0.215229143
19	6	0	0.227186318
20	6	0	0.239143492
21	6	0	0.251100667
22	7	0	0.263057842
23	7	0	0.275015016
24	7	0	0.286972191
25	7	0	0.298929365
26	8	0	0.31088654
27	8	0	0.322843715
28	8	0	0.334800889
29	8	0	0.346758064
30	9	0	0.358715238
31	9	0	0.370672413
32	9	0	0.382629588
33	9	0	0.394586762
34	10	0	0.406543937
35	10	0	0.418501111
36	10	0	0.430458286
37	10	0	0.442415461
38	10	0	0.454372635
39	11	0	0.46632981
40	11	0	0.478286985
41	11	0	0.490244159
42	11	0	0.502201334
43	12	0	0.514158508
44	12	0	0.526115683
45	12	0	0.538072858
46	13	0	0.550030032
47	13	0	0.561987207
48	13	0	0.573944381
49	13	0	0.585901556
50	14	0	0.597858731
51	14	0	0.609815905
52	14	0	0.62177308
53	14	0	0.633730255
54	15	0	0.645687429
55	15	0	0.657644604
56	15	0	0.669601778
57	15	0	0.681558953
58	16	0	0.693516128
59	16	0	0.705473302
60	16	0	0.717430477
61	16	0	0.729387651
62	17	0	0.741344826
63	17	0	0.753302001
64	17	0	0.765259175
65	17	0	0.77721635
66	18	0	0.789173525
67	18	0	0.801130699
68	18	0	0.813087874
69	18	0	0.825045048
70	19	0	0.837002223
71	19	0	0.848959398
72	19	0	0.860916572
73	19	0	0.872873747
74	20	0	0.884830921
75	20	0	0.896788096
76	20	0	0.908745271
77	20	0	0.920702445
78	20	0	0.93265962
79	21	0	0.944616795
80	21	0	0.956573969
81	21	0	0.968531144
82	22	0	0.980488318
83	22	0	0.992445493
84	22	0	1.00440267
