Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0104041695
2	5	0	0.020808339
3	5	0	0.0312125084
4	6	0	0.0416166779
5	7	0	0.0520208474
6	7	0	0.0624250169
7	8	0	0.0728291863
8	9	0	0.0832333558
9	9	0	0.0936375253
10	10	0	0.104041695
11	10	0	0.114445864
12	11	0	0.124850034
13	12	0	0.135254203
14	13	0	0.145658373
15	14	0	0.156062542
16	14	0	0.166466712
17	15	0	0.176870881
18	16	0	0.187275051
19	17	0	0.19767922
20	17	0	0.20808339
21	18	0	0.218487559
22	19	0	0.228891728
23	20	0	0.239295898
24	21	0	0.249700067
25	22	0	0.260104237
26	23	0	0.270508406
27	23	0	0.280912576
28	24	0	0.291316745
29	25	0	0.301720915
30	26	0	0.312125084
31	26	0	0.322529254
32	27	0	0.332933423
33	28	0	0.343337593
34	29	0	0.353741762
35	29	0	0.364145932
36	30	0	0.374550101
37	31	0	0.384954271
38	32	0	0.39535844
39	32	0	0.40576261
40	33	0	0.416166779
41	34	0	0.426570949
42	35	0	0.436975118
43	36	0	0.447379287
44	37	0	0.457783457
45	38	0	0.468187626
46	39	0	0.478591796
47	40	0	0.488995965
48	41	0	0.499400135
49	43	0	0.509804304
50	44	0	0.520208474
51	45	0	0.530612643
52	47	0	0.541016813
53	48	0	0.551420982
54	49	0	0.561825152
55	50	0	0.572229321
56	51	0	0.582633491
57	52	0	0.59303766
58	53	0	0.60344183
59	54	0	0.613845999
60	54	0	0.624250169
61	55	0	0.634654338
62	56	0	0.645058508
63	57	0	0.655462677
64	58	0	0.665866846
65	58	0	0.676271016
66	59	0	0.686675185
67	60	0	0.697079355
68	61	0	0.707483524
69	61	0	0.717887694
70	62	0	0.728291863
71	63	0	0.738696033
72	63	0	0.749100202
73	64	0	0.759504372
74	65	0	0.769908541
75	66	0	0.780312711
76	67	0	0.79071688
77	67	0	0.80112105
78	68	0	0.811525219
79	69	0	0.821929389
80	69	0	0.832333558
81	70	0	0.842737728
82	70	0	0.853141897
83	71	0	0.863546067
84	72	0	0.873950236
85	72	0	0.884354405
86	73	0	0.894758575
87	74	0	0.905162744
88	74	0	0.915566914
89	75	0	0.925971083
90	76	0	0.936375253
91	76	0	0.946779422
92	77	0	0.957183592
93	78	0	0.967587761
94	78	0	0.977991931
95	79	0	0.9883961
96	80	0	0.99880027
97	80	0	1.00920444
98	81	0	1.01960861
99	82	0	1.03001278
100	82	0	1.04041695
101	84	0	1.05082112
102	84	0	1.06122529
103	85	0	1.07162946
104	86	0	1.08203363
105	86	0	1.0924378
106	87	0	1.10284196
107	88	0	1.11324613
108	89	0	1.1236503
109	89	0	1.13405447
110	90	0	1.14445864
111	91	0	1.15486281
112	91	0	1.16526698
113	92	0	1.17567115
114	93	0	1.18607532
115	93	0	1.19647949
116	94	0	1.20688366
117	95	0	1.21728783
118	95	0	1.227692
119	96	0	1.23809617
120	97	0	1.24850034
121	98	0	1.25890451
122	98	0	1.26930868
123	99	0	1.27971285
124	100	0	1.29011702
125	100	0	1.30052118
