Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0120120768
2	4	0	0.0240241536
3	5	0	0.0360362304
4	6	0	0.0480483072
5	6	0	0.060060384
6	7	0	0.0720724608
7	8	0	0.0840845375
8	8	0	0.0960966143
9	9	0	0.108108691
10	10	0	0.120120768
11	11	0	0.132132845
12	11	0	0.144144922
13	12	0	0.156156998
14	13	0	0.168169075
15	13	0	0.180181152
16	14	0	0.192193229
17	15	0	0.204205305
18	16	0	0.216217382
19	16	0	0.228229459
20	17	0	0.240241536
21	18	0	0.252253613
22	19	0	0.264265689
23	19	0	0.276277766
24	20	0	0.288289843
25	21	0	0.30030192
26	22	0	0.312313997
27	22	0	0.324326073
28	23	0	0.33633815
29	24	0	0.348350227
30	25	0	0.360362304
31	25	0	0.372374381
32	26	0	0.384386457
33	27	0	0.396398534
34	28	0	0.408410611
35	29	0	0.420422688
36	30	0	0.432434765
37	31	0	0.444446841
38	31	0	0.456458918
39	32	0	0.468470995
40	33	0	0.480483072
41	34	0	0.492495148
42	35	0	0.504507225
43	36	0	0.516519302
44	37	0	0.528531379
45	37	0	0.540543456
46	38	0	0.552555532
47	39	0	0.564567609
48	40	0	0.576579686
49	41	0	0.588591763
50	41	0	0.60060384
51	42	0	0.612615916
52	43	0	0.624627993
53	44	0	0.63664007
54	45	0	0.648652147
55	45	0	0.660664224
56	46	0	0.6726763
57	47	0	0.684688377
58	48	0	0.696700454
59	48	0	0.708712531
60	49	0	0.720724608
61	50	0	0.732736684
62	51	0	0.744748761
63	51	0	0.756760838
64	52	0	0.768772915
65	53	0	0.780784991
66	54	0	0.792797068
67	54	0	0.804809145
68	55	0	0.816821222
69	56	0	0.828833299
70	57	0	0.840845375
71	58	0	0.852857452
72	58	0	0.864869529
73	59	0	0.876881606
74	60	0	0.888893683
75	61	0	0.900905759
76	61	0	0.912917836
77	62	0	0.924929913
78	63	0	0.93694199
79	64	0	0.948954067
80	64	0	0.960966143
81	65	0	0.97297822
82	66	0	0.984990297
83	67	0	0.997002374
84	67	0	1.00901445
85	68	0	1.02102653
86	69	0	1.0330386
87	70	0	1.04505068
88	71	0	1.05706276
89	71	0	1.06907483
90	72	0	1.08108691
91	73	0	1.09309899
92	74	0	1.10511106
93	74	0	1.11712314
94	75	0	1.12913522
95	76	0	1.1411473
96	77	0	1.15315937
97	77	0	1.16517145
98	78	0	1.17718353
99	79	0	1.1891956
100	80	0	1.20120768
101	81	0	1.21321976
102	82	0	1.22523183
103	83	0	1.23724391
104	84	0	1.24925599
105	85	0	1.26126806
106	86	0	1.27328014
107	87	0	1.28529222
108	88	0	1.29730429
109	88	0	1.30931637
110	89	0	1.32132845
111	90	0	1.33334052
112	91	0	1.3453526
113	92	0	1.35736468
114	93	0	1.36937675
115	94	0	1.38138883
116	94	0	1.39340091
117	95	0	1.40541298
118	96	0	1.41742506
119	97	0	1.42943714
120	98	0	1.44144922
121	98	0	1.45346129
122	99	0	1.46547337
123	100	0	1.47748545
124	101	0	1.48949752
