Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0119920459
2	2	0	0.0239840919
3	2	0	0.0359761378
4	2	0	0.0479681837
5	2	0	0.0599602296
6	3	0	0.0719522756
7	3	0	0.0839443215
8	3	0	0.0959363674
9	3	0	0.107928413
10	3	0	0.119920459
11	4	0	0.131912505
12	4	0	0.143904551
13	4	0	0.155896597
14	4	0	0.167888643
15	4	0	0.179880689
16	5	0	0.191872735
17	5	0	0.203864781
18	5	0	0.215856827
19	5	0	0.227848873
20	5	0	0.239840919
21	6	0	0.251832965
22	6	0	0.26382501
23	6	0	0.275817056
24	6	0	0.287809102
25	7	0	0.299801148
26	7	0	0.311793194
27	7	0	0.32378524
28	7	0	0.335777286
29	7	0	0.347769332
30	8	0	0.359761378
31	8	0	0.371753424
32	8	0	0.38374547
33	8	0	0.395737516
34	9	0	0.407729562
35	9	0	0.419721608
36	9	0	0.431713653
37	9	0	0.443705699
38	9	0	0.455697745
39	10	0	0.467689791
40	10	0	0.479681837
41	10	0	0.491673883
42	10	0	0.503665929
43	11	0	0.515657975
44	11	0	0.527650021
45	11	0	0.539642067
46	11	0	0.551634113
47	12	0	0.563626159
48	12	0	0.575618205
49	12	0	0.587610251
50	12	0	0.599602296
51	13	0	0.611594342
52	13	0	0.623586388
53	13	0	0.635578434
54	13	0	0.64757048
55	13	0	0.659562526
56	14	0	0.671554572
57	14	0	0.683546618
58	14	0	0.695538664
59	14	0	0.70753071
60	15	0	0.719522756
61	15	0	0.731514802
62	15	0	0.743506848
63	15	0	0.755498894
64	15	0	0.767490939
65	16	0	0.779482985
66	16	0	0.791475031
67	16	0	0.803467077
68	16	0	0.815459123
69	17	0	0.827451169
70	17	0	0.839443215
71	17	0	0.851435261
72	17	0	0.863427307
73	17	0	0.875419353
74	18	0	0.887411399
75	18	0	0.899403445
76	18	0	0.911395491
77	18	0	0.923387537
78	18	0	0.935379582
79	19	0	0.947371628
80	19	0	0.959363674
81	19	0	0.97135572
82	19	0	0.983347766
83	20	0	0.995339812
84	20	0	1.00733186
85	20	0	1.0193239
86	20	0	1.03131595
87	20	0	1.043308
88	21	0	1.05530004
89	21	0	1.06729209
90	21	0	1.07928413
91	21	0	1.09127618
92	22	0	1.10326823
93	22	0	1.11526027
94	22	0	1.12725232
95	22	0	1.13924436
96	22	0	1.15123641
