Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0116929288
2	4	0	0.0233858576
3	5	0	0.0350787863
4	6	0	0.0467717151
5	7	0	0.0584646439
6	8	0	0.0701575727
7	9	0	0.0818505015
8	9	0	0.0935434303
9	10	0	0.105236359
10	11	0	0.116929288
11	12	0	0.128622217
12	13	0	0.140315145
13	14	0	0.152008074
14	14	0	0.163701003
15	15	0	0.175393932
16	16	0	0.187086861
17	17	0	0.198779789
18	18	0	0.210472718
19	19	0	0.222165647
20	20	0	0.233858576
21	21	0	0.245551504
22	22	0	0.257244433
23	23	0	0.268937362
24	23	0	0.280630291
25	24	0	0.29232322
26	26	0	0.304016148
27	26	0	0.315709077
28	27	0	0.327402006
29	28	0	0.339094935
30	29	0	0.350787863
31	30	0	0.362480792
32	31	0	0.374173721
33	32	0	0.38586665
34	33	0	0.397559579
35	34	0	0.409252507
36	35	0	0.420945436
37	36	0	0.432638365
38	37	0	0.444331294
39	38	0	0.456024222
40	39	0	0.467717151
41	40	0	0.47941008
42	41	0	0.491103009
43	43	0	0.502795938
44	44	0	0.514488866
45	45	0	0.526181795
46	46	0	0.537874724
47	47	0	0.549567653
48	48	0	0.561260582
49	49	0	0.57295351
50	50	0	0.584646439
51	51	0	0.596339368
52	52	0	0.608032297
53	53	0	0.619725225
54	54	0	0.631418154
55	55	0	0.643111083
56	56	0	0.654804012
57	57	0	0.666496941
58	59	0	0.678189869
59	60	0	0.689882798
60	61	0	0.701575727
61	62	0	0.713268656
62	63	0	0.724961584
63	64	0	0.736654513
64	65	0	0.748347442
65	67	0	0.760040371
66	68	0	0.7717333
67	69	0	0.783426228
68	70	0	0.795119157
69	71	0	0.806812086
70	72	0	0.818505015
71	73	0	0.830197944
72	74	0	0.841890872
73	75	0	0.853583801
74	77	0	0.86527673
75	78	0	0.876969659
76	78	0	0.888662587
77	80	0	0.900355516
78	81	0	0.912048445
79	82	0	0.923741374
80	83	0	0.935434303
81	84	0	0.947127231
82	85	0	0.95882016
83	86	0	0.970513089
84	87	0	0.982206018
85	88	0	0.993898946
86	89	0	1.00559188
87	90	0	1.0172848
88	91	0	1.02897773
89	93	0	1.04067066
90	94	0	1.05236359
91	95	0	1.06405652
92	96	0	1.07574945
93	97	0	1.08744238
94	98	0	1.09913531
95	98	0	1.11082823
96	99	0	1.12252116
97	100	0	1.13421409
98	101	0	1.14590702
99	102	0	1.15759995
100	103	0	1.16929288
101	105	0	1.18098581
102	106	0	1.19267874
103	107	0	1.20437166
104	108	0	1.21606459
105	109	0	1.22775752
106	111	0	1.23945045
107	112	0	1.25114338
108	113	0	1.26283631
109	114	0	1.27452924
110	115	0	1.28622217
111	117	0	1.29791509
112	118	0	1.30960802
113	119	0	1.32130095
114	120	0	1.33299388
115	121	0	1.34468681
