Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0119551584
2	1	0	0.0239103168
3	2	0	0.0358654752
4	2	0	0.0478206336
5	2	0	0.059775792
6	2	0	0.0717309504
7	2	0	0.0836861087
8	3	0	0.0956412671
9	3	0	0.107596426
10	3	0	0.119551584
11	3	0	0.131506742
12	3	0	0.143461901
13	4	0	0.155417059
14	4	0	0.167372217
15	4	0	0.179327376
16	4	0	0.191282534
17	4	0	0.203237693
18	5	0	0.215192851
19	5	0	0.227148009
20	5	0	0.239103168
21	5	0	0.251058326
22	6	0	0.263013485
23	6	0	0.274968643
24	6	0	0.286923801
25	6	0	0.29887896
26	6	0	0.310834118
27	7	0	0.322789277
28	7	0	0.334744435
29	7	0	0.346699593
30	7	0	0.358654752
31	8	0	0.37060991
32	8	0	0.382565069
33	8	0	0.394520227
34	8	0	0.406475385
35	9	0	0.418430544
36	9	0	0.430385702
37	9	0	0.442340861
38	9	0	0.454296019
39	9	0	0.466251177
40	10	0	0.478206336
41	10	0	0.490161494
42	10	0	0.502116652
43	10	0	0.514071811
44	11	0	0.526026969
45	11	0	0.537982128
46	11	0	0.549937286
47	11	0	0.561892444
48	12	0	0.573847603
49	12	0	0.585802761
50	12	0	0.59775792
51	12	0	0.609713078
52	13	0	0.621668236
53	13	0	0.633623395
54	13	0	0.645578553
55	13	0	0.657533712
56	14	0	0.66948887
57	14	0	0.681444028
58	14	0	0.693399187
59	14	0	0.705354345
60	15	0	0.717309504
61	15	0	0.729264662
62	15	0	0.74121982
63	15	0	0.753174979
64	16	0	0.765130137
65	16	0	0.777085296
66	16	0	0.789040454
67	16	0	0.800995612
68	17	0	0.812950771
69	17	0	0.824905929
70	17	0	0.836861087
71	17	0	0.848816246
72	17	0	0.860771404
73	18	0	0.872726563
74	18	0	0.884681721
75	18	0	0.896636879
76	18	0	0.908592038
77	19	0	0.920547196
78	19	0	0.932502355
79	19	0	0.944457513
80	19	0	0.956412671
81	20	0	0.96836783
82	20	0	0.980322988
83	20	0	0.992278147
84	20	0	1.0042333
85	21	0	1.01618846
86	21	0	1.02814362
87	21	0	1.04009878
88	21	0	1.05205394
89	22	0	1.0640091
90	22	0	1.07596426
91	22	0	1.08791941
92	22	0	1.09987457
93	23	0	1.11182973
94	23	0	1.12378489
95	23	0	1.13574005
96	23	0	1.14769521
97	23	0	1.15965036
98	24	0	1.17160552
99	24	0	1.18356068
100	24	0	1.19551584
101	25	0	1.207471
102	25	0	1.21942616
103	25	0	1.23138131
104	26	0	1.24333647
105	26	0	1.25529163
106	26	0	1.26724679
107	26	0	1.27920195
108	27	0	1.29115711
109	27	0	1.30311226
