Iteration	CPUTime	PhysTime	Travels
1	3	0	0.012009524
2	4	0	0.024019048
3	5	0	0.036028572
4	6	0	0.048038096
5	6	0	0.06004762
6	7	0	0.072057144
7	8	0	0.084066668
8	8	0	0.0960761921
9	9	0	0.108085716
10	10	0	0.12009524
11	11	0	0.132104764
12	11	0	0.144114288
13	12	0	0.156123812
14	13	0	0.168133336
15	14	0	0.18014286
16	14	0	0.192152384
17	15	0	0.204161908
18	16	0	0.216171432
19	16	0	0.228180956
20	17	0	0.24019048
21	18	0	0.252200004
22	19	0	0.264209528
23	19	0	0.276219052
24	20	0	0.288228576
25	21	0	0.3002381
26	22	0	0.312247624
27	22	0	0.324257148
28	23	0	0.336266672
29	24	0	0.348276196
30	25	0	0.36028572
31	25	0	0.372295244
32	26	0	0.384304768
33	27	0	0.396314292
34	28	0	0.408323816
35	28	0	0.42033334
36	29	0	0.432342864
37	30	0	0.444352388
38	31	0	0.456361912
39	31	0	0.468371436
40	32	0	0.48038096
41	33	0	0.492390484
42	34	0	0.504400008
43	35	0	0.516409532
44	35	0	0.528419056
45	36	0	0.54042858
46	37	0	0.552438104
47	38	0	0.564447628
48	38	0	0.576457152
49	39	0	0.588466676
50	40	0	0.6004762
51	41	0	0.612485724
52	42	0	0.624495248
53	42	0	0.636504772
54	43	0	0.648514296
55	44	0	0.66052382
56	45	0	0.672533344
57	45	0	0.684542868
58	46	0	0.696552392
59	47	0	0.708561916
60	48	0	0.72057144
61	49	0	0.732580964
62	49	0	0.744590488
63	50	0	0.756600012
64	51	0	0.768609536
65	52	0	0.78061906
66	52	0	0.792628584
67	53	0	0.804638108
68	54	0	0.816647632
69	55	0	0.828657156
70	55	0	0.84066668
71	56	0	0.852676204
72	57	0	0.864685728
73	58	0	0.876695252
74	58	0	0.888704776
75	59	0	0.9007143
76	60	0	0.912723824
77	61	0	0.924733348
78	61	0	0.936742873
79	62	0	0.948752397
80	63	0	0.960761921
81	64	0	0.972771445
82	65	0	0.984780969
83	65	0	0.996790493
84	66	0	1.00880002
85	67	0	1.02080954
86	68	0	1.03281906
87	68	0	1.04482859
88	69	0	1.05683811
89	70	0	1.06884764
90	71	0	1.08085716
91	72	0	1.09286668
92	72	0	1.10487621
93	73	0	1.11688573
94	74	0	1.12889526
95	75	0	1.14090478
96	76	0	1.1529143
97	76	0	1.16492383
98	77	0	1.17693335
99	78	0	1.18894288
100	79	0	1.2009524
101	80	0	1.21296192
102	81	0	1.22497145
103	82	0	1.23698097
104	83	0	1.2489905
105	83	0	1.26100002
106	84	0	1.27300954
107	85	0	1.28501907
108	86	0	1.29702859
109	86	0	1.30903812
110	87	0	1.32104764
111	88	0	1.33305716
112	89	0	1.34506669
113	89	0	1.35707621
114	90	0	1.36908574
115	91	0	1.38109526
116	92	0	1.39310478
