Iteration	CPUTime	PhysTime	Travels
1	6	0	0.0120110221
2	7	0	0.0240220442
3	7	0	0.0360330664
4	8	0	0.0480440885
5	9	0	0.0600551106
6	10	0	0.0720661327
7	11	0	0.0840771548
8	12	0	0.0960881769
9	13	0	0.108099199
10	14	0	0.120110221
11	14	0	0.132121243
12	16	0	0.144132265
13	16	0	0.156143288
14	17	0	0.16815431
15	18	0	0.180165332
16	19	0	0.192176354
17	20	0	0.204187376
18	21	0	0.216198398
19	21	0	0.22820942
20	22	0	0.240220442
21	23	0	0.252231464
22	24	0	0.264242487
23	25	0	0.276253509
24	26	0	0.288264531
25	27	0	0.300275553
26	28	0	0.312286575
27	29	0	0.324297597
28	30	0	0.336308619
29	30	0	0.348319641
30	31	0	0.360330664
31	32	0	0.372341686
32	33	0	0.384352708
33	34	0	0.39636373
34	35	0	0.408374752
35	36	0	0.420385774
36	37	0	0.432396796
37	38	0	0.444407818
38	39	0	0.45641884
39	40	0	0.468429863
40	41	0	0.480440885
41	42	0	0.492451907
42	43	0	0.504462929
43	44	0	0.516473951
44	45	0	0.528484973
45	46	0	0.540495995
46	47	0	0.552507017
47	48	0	0.56451804
48	48	0	0.576529062
49	49	0	0.588540084
50	50	0	0.600551106
51	51	0	0.612562128
52	52	0	0.62457315
53	53	0	0.636584172
54	54	0	0.648595194
55	55	0	0.660606216
56	56	0	0.672617239
57	57	0	0.684628261
58	58	0	0.696639283
59	59	0	0.708650305
60	60	0	0.720661327
61	61	0	0.732672349
62	62	0	0.744683371
63	63	0	0.756694393
64	64	0	0.768705416
65	65	0	0.780716438
66	66	0	0.79272746
67	67	0	0.804738482
68	68	0	0.816749504
69	69	0	0.828760526
70	70	0	0.840771548
71	71	0	0.85278257
72	72	0	0.864793592
73	73	0	0.876804615
74	74	0	0.888815637
75	75	0	0.900826659
76	76	0	0.912837681
77	77	0	0.924848703
78	78	0	0.936859725
79	79	0	0.948870747
80	80	0	0.960881769
81	81	0	0.972892792
82	81	0	0.984903814
83	82	0	0.996914836
84	83	0	1.00892586
85	84	0	1.02093688
86	85	0	1.0329479
87	86	0	1.04495892
88	87	0	1.05696995
89	88	0	1.06898097
90	89	0	1.08099199
91	90	0	1.09300301
92	91	0	1.10501403
93	92	0	1.11702506
94	93	0	1.12903608
95	94	0	1.1410471
96	95	0	1.15305812
97	96	0	1.16506915
98	97	0	1.17708017
99	98	0	1.18909119
100	98	0	1.20110221
101	100	0	1.21311323
102	101	0	1.22512426
103	102	0	1.23713528
104	103	0	1.2491463
105	104	0	1.26115732
106	105	0	1.27316834
107	106	0	1.28517937
108	107	0	1.29719039
109	108	0	1.30920141
110	109	0	1.32121243
111	110	0	1.33322346
112	111	0	1.34523448
113	112	0	1.3572455
114	113	0	1.36925652
115	114	0	1.38126754
116	115	0	1.39327857
117	116	0	1.40528959
118	117	0	1.41730061
119	118	0	1.42931163
120	119	0	1.44132265
121	120	0	1.45333368
122	120	0	1.4653447
123	121	0	1.47735572
