Iteration	CPUTime	PhysTime	Travels
1	6	0	0.0101130138
2	7	0	0.0202260276
3	8	0	0.0303390415
4	9	0	0.0404520553
5	10	0	0.0505650691
6	10	0	0.0606780829
7	11	0	0.0707910967
8	12	0	0.0809041105
9	13	0	0.0910171244
10	14	0	0.101130138
11	15	0	0.111243152
12	16	0	0.121356166
13	16	0	0.13146918
14	17	0	0.141582193
15	18	0	0.151695207
16	19	0	0.161808221
17	20	0	0.171921235
18	21	0	0.182034249
19	22	0	0.192147263
20	23	0	0.202260276
21	23	0	0.21237329
22	24	0	0.222486304
23	25	0	0.232599318
24	26	0	0.242712332
25	27	0	0.252825345
26	27	0	0.262938359
27	28	0	0.273051373
28	29	0	0.283164387
29	30	0	0.293277401
30	31	0	0.303390415
31	32	0	0.313503428
32	33	0	0.323616442
33	34	0	0.333729456
34	35	0	0.34384247
35	36	0	0.353955484
36	37	0	0.364068497
37	38	0	0.374181511
38	39	0	0.384294525
39	40	0	0.394407539
40	41	0	0.404520553
41	42	0	0.414633567
42	43	0	0.42474658
43	44	0	0.434859594
44	45	0	0.444972608
45	46	0	0.455085622
46	47	0	0.465198636
47	48	0	0.475311649
48	49	0	0.485424663
49	50	0	0.495537677
50	51	0	0.505650691
51	52	0	0.515763705
52	53	0	0.525876719
53	54	0	0.535989732
54	55	0	0.546102746
55	56	0	0.55621576
56	57	0	0.566328774
57	58	0	0.576441788
58	60	0	0.586554801
59	61	0	0.596667815
60	62	0	0.606780829
61	63	0	0.616893843
62	64	0	0.627006857
63	65	0	0.637119871
64	66	0	0.647232884
65	67	0	0.657345898
66	68	0	0.667458912
67	69	0	0.677571926
68	70	0	0.68768494
69	71	0	0.697797953
70	72	0	0.707910967
71	73	0	0.718023981
72	74	0	0.728136995
73	75	0	0.738250009
74	76	0	0.748363023
75	77	0	0.758476036
76	77	0	0.76858905
77	78	0	0.778702064
78	79	0	0.788815078
79	80	0	0.798928092
80	81	0	0.809041105
81	82	0	0.819154119
82	83	0	0.829267133
83	84	0	0.839380147
84	85	0	0.849493161
85	86	0	0.859606175
86	86	0	0.869719188
87	87	0	0.879832202
88	88	0	0.889945216
89	89	0	0.90005823
90	90	0	0.910171244
91	91	0	0.920284257
92	92	0	0.930397271
93	93	0	0.940510285
94	94	0	0.950623299
95	94	0	0.960736313
96	95	0	0.970849326
97	96	0	0.98096234
98	98	0	0.991075354
99	99	0	1.00118837
100	100	0	1.01130138
101	101	0	1.0214144
102	102	0	1.03152741
103	103	0	1.04164042
104	104	0	1.05175344
105	105	0	1.06186645
106	106	0	1.07197946
107	107	0	1.08209248
108	108	0	1.09220549
109	109	0	1.10231851
110	110	0	1.11243152
111	111	0	1.12254453
112	112	0	1.13265755
113	113	0	1.14277056
114	114	0	1.15288358
115	115	0	1.16299659
116	116	0	1.1731096
117	117	0	1.18322262
118	118	0	1.19333563
119	119	0	1.20344864
120	120	0	1.21356166
121	121	0	1.22367467
122	122	0	1.23378769
123	123	0	1.2439007
124	123	0	1.25401371
125	124	0	1.26412673
126	125	0	1.27423974
127	126	0	1.28435275
128	127	0	1.29446577
129	128	0	1.30457878
130	129	0	1.3146918
131	130	0	1.32480481
132	131	0	1.33491782
133	132	0	1.34503084
134	133	0	1.35514385
