Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0123866573
2	3	0	0.0247733146
3	3	0	0.0371599719
4	4	0	0.0495466292
5	4	0	0.0619332865
6	5	0	0.0743199438
7	5	0	0.0867066011
8	5	0	0.0990932584
9	6	0	0.111479916
10	6	0	0.123866573
11	7	0	0.13625323
12	7	0	0.148639888
13	8	0	0.161026545
14	8	0	0.173413202
15	9	0	0.18579986
16	9	0	0.198186517
17	10	0	0.210573174
18	10	0	0.222959831
19	11	0	0.235346489
20	12	0	0.247733146
21	12	0	0.260119803
22	13	0	0.272506461
23	13	0	0.284893118
24	14	0	0.297279775
25	14	0	0.309666433
26	15	0	0.32205309
27	15	0	0.334439747
28	16	0	0.346826404
29	16	0	0.359213062
30	17	0	0.371599719
31	18	0	0.383986376
32	18	0	0.396373034
33	18	0	0.408759691
34	19	0	0.421146348
35	19	0	0.433533006
36	20	0	0.445919663
37	20	0	0.45830632
38	21	0	0.470692977
39	21	0	0.483079635
40	21	0	0.495466292
41	22	0	0.507852949
42	22	0	0.520239607
43	23	0	0.532626264
44	24	0	0.545012921
45	24	0	0.557399579
46	25	0	0.569786236
47	26	0	0.582172893
48	27	0	0.59455955
49	28	0	0.606946208
50	29	0	0.619332865
51	29	0	0.631719522
52	30	0	0.64410618
53	31	0	0.656492837
54	31	0	0.668879494
55	32	0	0.681266152
56	32	0	0.693652809
57	33	0	0.706039466
58	33	0	0.718426123
59	34	0	0.730812781
60	34	0	0.743199438
61	35	0	0.755586095
62	35	0	0.767972753
63	36	0	0.78035941
64	36	0	0.792746067
65	37	0	0.805132725
66	37	0	0.817519382
67	38	0	0.829906039
68	38	0	0.842292696
69	39	0	0.854679354
70	39	0	0.867066011
71	40	0	0.879452668
72	40	0	0.891839326
73	41	0	0.904225983
74	41	0	0.91661264
75	42	0	0.928999298
76	43	0	0.941385955
77	43	0	0.953772612
78	44	0	0.96615927
79	45	0	0.978545927
80	45	0	0.990932584
81	45	0	1.00331924
