Iteration	CPUTime	PhysTime	Travels
1	65	0	0.0119082455
2	67	0	0.023816491
3	72	0	0.0357247364
4	74	0	0.0476329819
5	75	0	0.0595412274
6	77	0	0.0714494729
7	87	0	0.0833577183
8	92	0	0.0952659638
9	101	0	0.107174209
10	103	0	0.119082455
11	117	0	0.1309907
12	126	0	0.142898946
13	128	0	0.154807191
14	130	0	0.166715437
15	141	0	0.178623682
16	143	0	0.190531928
17	155	0	0.202440173
18	157	0	0.214348419
19	159	0	0.226256664
20	160	0	0.23816491
21	177	0	0.250073155
22	195	0	0.2619814
23	206	0	0.273889646
24	214	0	0.285797891
25	229	0	0.297706137
26	231	0	0.309614382
27	234	0	0.321522628
28	237	0	0.333430873
29	242	0	0.345339119
30	248	0	0.357247364
31	249	0	0.36915561
32	251	0	0.381063855
33	253	0	0.392972101
34	261	0	0.404880346
35	305	0	0.416788592
36	326	0	0.428696837
37	339	0	0.440605083
38	341	0	0.452513328
39	355	0	0.464421574
40	367	0	0.476329819
41	379	0	0.488238064
42	381	0	0.50014631
43	383	0	0.512054555
44	395	0	0.523962801
45	399	0	0.535871046
46	401	0	0.547779292
47	403	0	0.559687537
48	416	0	0.571595783
49	418	0	0.583504028
50	428	0	0.595412274
51	429	0	0.607320519
52	431	0	0.619228765
53	433	0	0.63113701
54	454	0	0.643045256
55	455	0	0.654953501
56	457	0	0.666861747
57	458	0	0.678769992
58	470	0	0.690678238
59	472	0	0.702586483
60	491	0	0.714494729
61	501	0	0.726402974
62	515	0	0.738311219
63	516	0	0.750219465
64	518	0	0.76212771
65	533	0	0.774035956
66	542	0	0.785944201
67	547	0	0.797852447
68	550	0	0.809760692
69	552	0	0.821668938
70	554	0	0.833577183
71	563	0	0.845485429
72	564	0	0.857393674
73	566	0	0.86930192
74	567	0	0.881210165
75	569	0	0.893118411
76	571	0	0.905026656
77	574	0	0.916934902
78	593	0	0.928843147
79	595	0	0.940751393
80	597	0	0.952659638
81	615	0	0.964567883
82	616	0	0.976476129
83	649	0	0.988384374
84	658	0	1.00029262
85	671	0	1.01220087
86	673	0	1.02410911
87	676	0	1.03601736
88	684	0	1.0479256
89	686	0	1.05983385
90	696	0	1.07174209
91	698	0	1.08365034
92	713	0	1.09555858
93	718	0	1.10746683
94	720	0	1.11937507
95	731	0	1.13128332
96	733	0	1.14319157
97	735	0	1.15509981
98	741	0	1.16700806
99	743	0	1.1789163
100	745	0	1.19082455
101	771	0	1.20273279
102	788	0	1.21464104
103	864	0	1.22654928
104	958	0	1.23845753
105	1031	0	1.25036577
106	1059	0	1.26227402
107	1119	0	1.27418227
108	1141	0	1.28609051
109	1202	0	1.29799876
110	1217	0	1.309907
111	1278	0	1.32181525
112	1317	0	1.33372349
113	1419	0	1.34563174
114	1526	0	1.35753998
115	1545	0	1.36944823
116	1572	0	1.38135648
117	1575	0	1.39326472
118	1603	0	1.40517297
119	1707	0	1.41708121
120	1748	0	1.42898946
121	1797	0	1.4408977
122	1818	0	1.45280595
123	1916	0	1.46471419
124	1945	0	1.47662244
125	1952	0	1.48853068
126	1992	0	1.50043893
127	2054	0	1.51234718
128	2083	0	1.52425542
129	2086	0	1.53616367
130	2153	0	1.54807191
131	2218	0	1.55998016
132	2245	0	1.5718884
133	2285	0	1.58379665
134	2303	0	1.59570489
135	2304	0	1.60761314
136	2307	0	1.61952138
137	2362	0	1.63142963
