Iteration	CPUTime	PhysTime	Travels
1	15	0	0.010402389
2	16	0	0.0208047781
3	18	0	0.0312071671
4	19	0	0.0416095562
5	20	0	0.0520119452
6	21	0	0.0624143343
7	23	0	0.0728167233
8	24	0	0.0832191124
9	25	0	0.0936215014
10	27	0	0.10402389
11	28	0	0.11442628
12	29	0	0.124828669
13	30	0	0.135231058
14	32	0	0.145633447
15	33	0	0.156035836
16	34	0	0.166438225
17	36	0	0.176840614
18	37	0	0.187243003
19	38	0	0.197645392
20	39	0	0.208047781
21	41	0	0.21845017
22	42	0	0.228852559
23	44	0	0.239254948
24	45	0	0.249657337
25	46	0	0.260059726
26	47	0	0.270462115
27	49	0	0.280864504
28	50	0	0.291266893
29	51	0	0.301669282
30	53	0	0.312071671
31	54	0	0.32247406
32	56	0	0.33287645
33	57	0	0.343278839
34	58	0	0.353681228
35	60	0	0.364083617
36	61	0	0.374486006
37	63	0	0.384888395
38	64	0	0.395290784
39	66	0	0.405693173
40	67	0	0.416095562
41	69	0	0.426497951
42	70	0	0.43690034
43	72	0	0.447302729
44	73	0	0.457705118
45	75	0	0.468107507
46	76	0	0.478509896
47	78	0	0.488912285
48	79	0	0.499314674
49	80	0	0.509717063
50	82	0	0.520119452
51	83	0	0.530521841
52	84	0	0.54092423
53	86	0	0.55132662
54	87	0	0.561729009
55	92	0	0.572131398
56	93	0	0.582533787
57	94	0	0.592936176
58	96	0	0.603338565
59	97	0	0.613740954
60	99	0	0.624143343
61	100	0	0.634545732
62	101	0	0.644948121
63	103	0	0.65535051
64	104	0	0.665752899
65	105	0	0.676155288
66	106	0	0.686557677
67	108	0	0.696960066
68	109	0	0.707362455
69	113	0	0.717764844
70	114	0	0.728167233
71	116	0	0.738569622
72	117	0	0.748972011
73	120	0	0.7593744
74	122	0	0.76977679
75	123	0	0.780179179
76	124	0	0.790581568
77	126	0	0.800983957
78	127	0	0.811386346
79	128	0	0.821788735
80	130	0	0.832191124
81	131	0	0.842593513
82	133	0	0.852995902
83	134	0	0.863398291
84	135	0	0.87380068
85	137	0	0.884203069
86	138	0	0.894605458
87	139	0	0.905007847
88	141	0	0.915410236
89	142	0	0.925812625
90	143	0	0.936215014
91	145	0	0.946617403
92	146	0	0.957019792
93	147	0	0.967422181
94	148	0	0.97782457
95	150	0	0.98822696
96	151	0	0.998629349
97	153	0	1.00903174
98	154	0	1.01943413
99	155	0	1.02983652
100	157	0	1.0402389
101	160	0	1.05064129
102	162	0	1.06104368
103	163	0	1.07144607
104	164	0	1.08184846
105	165	0	1.09225085
106	167	0	1.10265324
107	168	0	1.11305563
108	170	0	1.12345802
109	171	0	1.13386041
110	172	0	1.1442628
111	173	0	1.15466518
112	175	0	1.16506757
113	176	0	1.17546996
114	177	0	1.18587235
115	179	0	1.19627474
116	183	0	1.20667713
117	185	0	1.21707952
118	186	0	1.22748191
119	187	0	1.2378843
120	189	0	1.24828669
121	190	0	1.25868907
122	191	0	1.26909146
123	193	0	1.27949385
124	194	0	1.28989624
125	195	0	1.30029863
126	197	0	1.31070102
127	198	0	1.32110341
128	199	0	1.3315058
129	201	0	1.34190819
130	202	0	1.35231058
131	203	0	1.36271297
132	205	0	1.37311535
133	206	0	1.38351774
