Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0122227913
2	3	0	0.0244455826
3	4	0	0.0366683738
4	4	0	0.0488911651
5	5	0	0.0611139564
6	5	0	0.0733367477
7	6	0	0.085559539
8	6	0	0.0977823303
9	7	0	0.110005122
10	7	0	0.122227913
11	8	0	0.134450704
12	8	0	0.146673495
13	8	0	0.158896287
14	9	0	0.171119078
15	9	0	0.183341869
16	10	0	0.195564661
17	10	0	0.207787452
18	11	0	0.220010243
19	11	0	0.232233034
20	12	0	0.244455826
21	12	0	0.256678617
22	13	0	0.268901408
23	13	0	0.2811242
24	14	0	0.293346991
25	14	0	0.305569782
26	14	0	0.317792573
27	15	0	0.330015365
28	15	0	0.342238156
29	16	0	0.354460947
30	16	0	0.366683738
31	16	0	0.37890653
32	17	0	0.391129321
33	17	0	0.403352112
34	18	0	0.415574904
35	18	0	0.427797695
36	19	0	0.440020486
37	19	0	0.452243277
38	19	0	0.464466069
39	20	0	0.47668886
40	20	0	0.488911651
41	21	0	0.501134443
42	21	0	0.513357234
43	22	0	0.525580025
44	22	0	0.537802816
45	23	0	0.550025608
46	23	0	0.562248399
47	23	0	0.57447119
48	24	0	0.586693982
49	24	0	0.598916773
50	25	0	0.611139564
51	25	0	0.623362355
52	25	0	0.635585147
53	26	0	0.647807938
54	26	0	0.660030729
55	27	0	0.672253521
56	27	0	0.684476312
57	28	0	0.696699103
58	28	0	0.708921894
59	29	0	0.721144686
60	30	0	0.733367477
61	30	0	0.745590268
62	31	0	0.75781306
63	31	0	0.770035851
64	31	0	0.782258642
65	32	0	0.794481433
66	32	0	0.806704225
67	33	0	0.818927016
68	33	0	0.831149807
69	33	0	0.843372599
70	34	0	0.85559539
71	34	0	0.867818181
72	34	0	0.880040972
73	35	0	0.892263764
74	35	0	0.904486555
75	36	0	0.916709346
76	36	0	0.928932137
77	37	0	0.941154929
78	37	0	0.95337772
79	37	0	0.965600511
80	38	0	0.977823303
81	38	0	0.990046094
82	38	0	1.00226889
