Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0123826423
2	3	0	0.0247652846
3	3	0	0.037147927
4	4	0	0.0495305693
5	4	0	0.0619132116
6	4	0	0.0742958539
7	5	0	0.0866784962
8	5	0	0.0990611386
9	6	0	0.111443781
10	6	0	0.123826423
11	6	0	0.136209066
12	7	0	0.148591708
13	7	0	0.16097435
14	8	0	0.173356992
15	8	0	0.185739635
16	8	0	0.198122277
17	9	0	0.210504919
18	9	0	0.222887562
19	10	0	0.235270204
20	10	0	0.247652846
21	10	0	0.260035489
22	11	0	0.272418131
23	11	0	0.284800773
24	12	0	0.297183416
25	12	0	0.309566058
26	13	0	0.3219487
27	13	0	0.334331343
28	13	0	0.346713985
29	14	0	0.359096627
30	14	0	0.37147927
31	15	0	0.383861912
32	15	0	0.396244554
33	16	0	0.408627197
34	16	0	0.421009839
35	17	0	0.433392481
36	17	0	0.445775124
37	18	0	0.458157766
38	19	0	0.470540408
39	20	0	0.48292305
40	20	0	0.495305693
41	21	0	0.507688335
42	21	0	0.520070977
43	22	0	0.53245362
44	22	0	0.544836262
45	23	0	0.557218904
46	23	0	0.569601547
47	24	0	0.581984189
48	25	0	0.594366831
49	26	0	0.606749474
50	27	0	0.619132116
51	28	0	0.631514758
52	29	0	0.643897401
53	29	0	0.656280043
54	30	0	0.668662685
55	31	0	0.681045328
56	31	0	0.69342797
57	32	0	0.705810612
58	33	0	0.718193255
59	34	0	0.730575897
60	35	0	0.742958539
61	36	0	0.755341181
62	36	0	0.767723824
63	37	0	0.780106466
64	38	0	0.792489108
65	38	0	0.804871751
66	39	0	0.817254393
67	39	0	0.829637035
68	40	0	0.842019678
69	41	0	0.85440232
70	41	0	0.866784962
71	42	0	0.879167605
72	42	0	0.891550247
73	42	0	0.903932889
74	43	0	0.916315532
75	44	0	0.928698174
76	44	0	0.941080816
77	45	0	0.953463459
78	45	0	0.965846101
79	46	0	0.978228743
80	46	0	0.990611386
81	47	0	1.00299403
