Iteration	CPUTime	PhysTime	Travels
1	5	0	0.0120110776
2	5	0	0.0240221552
3	6	0	0.0360332329
4	7	0	0.0480443105
5	8	0	0.0600553881
6	8	0	0.0720664657
7	9	0	0.0840775433
8	10	0	0.0960886209
9	11	0	0.108099699
10	12	0	0.120110776
11	12	0	0.132121854
12	13	0	0.144132931
13	14	0	0.156144009
14	14	0	0.168155087
15	15	0	0.180166164
16	16	0	0.192177242
17	17	0	0.204188319
18	17	0	0.216199397
19	18	0	0.228210475
20	19	0	0.240221552
21	20	0	0.25223263
22	21	0	0.264243708
23	21	0	0.276254785
24	22	0	0.288265863
25	23	0	0.30027694
26	24	0	0.312288018
27	24	0	0.324299096
28	25	0	0.336310173
29	26	0	0.348321251
30	27	0	0.360332329
31	27	0	0.372343406
32	28	0	0.384354484
33	29	0	0.396365561
34	30	0	0.408376639
35	30	0	0.420387717
36	31	0	0.432398794
37	32	0	0.444409872
38	33	0	0.456420949
39	34	0	0.468432027
40	34	0	0.480443105
41	35	0	0.492454182
42	36	0	0.50446526
43	37	0	0.516476338
44	38	0	0.528487415
45	39	0	0.540498493
46	39	0	0.55250957
47	40	0	0.564520648
48	41	0	0.576531726
49	42	0	0.588542803
50	43	0	0.600553881
51	44	0	0.612564958
52	45	0	0.624576036
53	46	0	0.636587114
54	46	0	0.648598191
55	47	0	0.660609269
56	48	0	0.672620347
57	49	0	0.684631424
58	50	0	0.696642502
59	51	0	0.708653579
60	52	0	0.720664657
61	52	0	0.732675735
62	53	0	0.744686812
63	54	0	0.75669789
64	55	0	0.768708968
65	56	0	0.780720045
66	56	0	0.792731123
67	57	0	0.8047422
68	58	0	0.816753278
69	59	0	0.828764356
70	60	0	0.840775433
71	61	0	0.852786511
72	61	0	0.864797588
73	62	0	0.876808666
74	63	0	0.888819744
75	64	0	0.900830821
76	65	0	0.912841899
77	66	0	0.924852977
78	67	0	0.936864054
79	67	0	0.948875132
80	68	0	0.960886209
81	69	0	0.972897287
82	70	0	0.984908365
83	71	0	0.996919442
84	72	0	1.00893052
85	72	0	1.0209416
86	73	0	1.03295268
87	74	0	1.04496375
88	75	0	1.05697483
89	76	0	1.06898591
90	77	0	1.08099699
91	77	0	1.09300806
92	78	0	1.10501914
93	79	0	1.11703022
94	80	0	1.1290413
95	81	0	1.14105237
96	82	0	1.15306345
97	82	0	1.16507453
98	83	0	1.17708561
99	84	0	1.18909668
100	85	0	1.20110776
101	86	0	1.21311884
102	87	0	1.22512992
103	88	0	1.23714099
104	89	0	1.24915207
105	90	0	1.26116315
106	91	0	1.27317423
107	92	0	1.28518531
108	93	0	1.29719638
109	94	0	1.30920746
110	95	0	1.32121854
111	96	0	1.33322962
112	97	0	1.34524069
113	98	0	1.35725177
114	99	0	1.36926285
115	100	0	1.38127393
116	101	0	1.393285
