Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0120262118
2	4	0	0.0240524236
3	4	0	0.0360786354
4	5	0	0.0481048472
5	5	0	0.060131059
6	6	0	0.0721572708
7	6	0	0.0841834826
8	6	0	0.0962096944
9	7	0	0.108235906
10	7	0	0.120262118
11	8	0	0.13228833
12	8	0	0.144314542
13	9	0	0.156340753
14	9	0	0.168366965
15	10	0	0.180393177
16	10	0	0.192419389
17	10	0	0.204445601
18	11	0	0.216471812
19	11	0	0.228498024
20	12	0	0.240524236
21	12	0	0.252550448
22	13	0	0.26457666
23	14	0	0.276602871
24	15	0	0.288629083
25	15	0	0.300655295
26	16	0	0.312681507
27	16	0	0.324707719
28	17	0	0.33673393
29	17	0	0.348760142
30	17	0	0.360786354
31	18	0	0.372812566
32	18	0	0.384838778
33	19	0	0.396864989
34	19	0	0.408891201
35	20	0	0.420917413
36	20	0	0.432943625
37	21	0	0.444969837
38	21	0	0.456996049
39	22	0	0.46902226
40	22	0	0.481048472
41	23	0	0.493074684
42	23	0	0.505100896
43	24	0	0.517127108
44	24	0	0.529153319
45	25	0	0.541179531
46	25	0	0.553205743
47	25	0	0.565231955
48	26	0	0.577258167
49	26	0	0.589284378
50	27	0	0.60131059
51	27	0	0.613336802
52	28	0	0.625363014
53	28	0	0.637389226
54	29	0	0.649415437
55	29	0	0.661441649
56	30	0	0.673467861
57	30	0	0.685494073
58	31	0	0.697520285
59	32	0	0.709546496
60	32	0	0.721572708
61	33	0	0.73359892
62	33	0	0.745625132
63	34	0	0.757651344
64	34	0	0.769677555
65	34	0	0.781703767
66	35	0	0.793729979
67	35	0	0.805756191
68	36	0	0.817782403
69	36	0	0.829808614
70	37	0	0.841834826
71	37	0	0.853861038
72	38	0	0.86588725
73	38	0	0.877913462
74	39	0	0.889939673
75	39	0	0.901965885
76	40	0	0.913992097
77	40	0	0.926018309
78	40	0	0.938044521
79	41	0	0.950070732
80	41	0	0.962096944
81	42	0	0.974123156
82	42	0	0.986149368
83	43	0	0.99817558
84	43	0	1.01020179
85	44	0	1.022228
86	44	0	1.03425422
87	44	0	1.04628043
88	45	0	1.05830664
89	46	0	1.07033285
90	47	0	1.08235906
91	47	0	1.09438527
92	47	0	1.10641149
93	48	0	1.1184377
94	48	0	1.13046391
95	49	0	1.14249012
96	49	0	1.15451633
97	50	0	1.16654254
98	50	0	1.17856876
99	51	0	1.19059497
100	51	0	1.20262118
101	52	0	1.21464739
102	53	0	1.2266736
103	53	0	1.23869982
104	54	0	1.25072603
105	54	0	1.26275224
106	54	0	1.27477845
107	55	0	1.28680466
108	55	0	1.29883087
109	56	0	1.31085709
110	56	0	1.3228833
111	57	0	1.33490951
112	57	0	1.34693572
113	58	0	1.35896193
114	58	0	1.37098815
115	59	0	1.38301436
116	59	0	1.39504057
117	60	0	1.40706678
118	60	0	1.41909299
119	60	0	1.4311192
120	61	0	1.44314542
121	61	0	1.45517163
122	62	0	1.46719784
123	62	0	1.47922405
124	63	0	1.49125026
125	63	0	1.50327648
