Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0111679391
2	5	0	0.0223358782
3	7	0	0.0335038174
4	8	0	0.0446717565
5	10	0	0.0558396956
6	11	0	0.0670076347
7	12	0	0.0781755738
8	13	0	0.089343513
9	14	0	0.100511452
10	15	0	0.111679391
11	16	0	0.12284733
12	17	0	0.134015269
13	18	0	0.145183209
14	19	0	0.156351148
15	20	0	0.167519087
16	20	0	0.178687026
17	21	0	0.189854965
18	22	0	0.201022904
19	22	0	0.212190843
20	23	0	0.223358782
21	23	0	0.234526722
22	24	0	0.245694661
23	25	0	0.2568626
24	25	0	0.268030539
25	26	0	0.279198478
26	26	0	0.290366417
27	27	0	0.301534356
28	27	0	0.312702295
29	28	0	0.323870234
30	28	0	0.335038174
31	29	0	0.346206113
32	29	0	0.357374052
33	30	0	0.368541991
34	31	0	0.37970993
35	32	0	0.390877869
36	33	0	0.402045808
37	33	0	0.413213747
38	34	0	0.424381687
39	34	0	0.435549626
40	35	0	0.446717565
41	36	0	0.457885504
42	36	0	0.469053443
43	37	0	0.480221382
44	37	0	0.491389321
45	38	0	0.50255726
46	39	0	0.513725199
47	39	0	0.524893139
48	40	0	0.536061078
49	40	0	0.547229017
50	41	0	0.558396956
51	41	0	0.569564895
52	42	0	0.580732834
53	42	0	0.591900773
54	43	0	0.603068712
55	44	0	0.614236652
56	44	0	0.625404591
57	45	0	0.63657253
58	45	0	0.647740469
59	46	0	0.658908408
60	47	0	0.670076347
61	47	0	0.681244286
62	48	0	0.692412225
63	48	0	0.703580165
64	49	0	0.714748104
65	49	0	0.725916043
66	50	0	0.737083982
67	50	0	0.748251921
68	51	0	0.75941986
69	52	0	0.770587799
70	53	0	0.781755738
71	53	0	0.792923677
72	54	0	0.804091617
73	55	0	0.815259556
74	56	0	0.826427495
75	56	0	0.837595434
76	57	0	0.848763373
77	57	0	0.859931312
78	58	0	0.871099251
79	58	0	0.88226719
80	59	0	0.89343513
81	59	0	0.904603069
82	60	0	0.915771008
83	61	0	0.926938947
84	61	0	0.938106886
85	62	0	0.949274825
86	63	0	0.960442764
87	63	0	0.971610703
88	64	0	0.982778642
89	65	0	0.993946582
90	65	0	1.00511452
91	66	0	1.01628246
92	66	0	1.0274504
93	67	0	1.03861834
94	67	0	1.04978628
