Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0120034837
2	1	0	0.0240069673
3	2	0	0.036010451
4	2	0	0.0480139347
5	2	0	0.0600174183
6	2	0	0.072020902
7	2	0	0.0840243857
8	3	0	0.0960278693
9	3	0	0.108031353
10	3	0	0.120034837
11	3	0	0.13203832
12	3	0	0.144041804
13	4	0	0.156045288
14	4	0	0.168048771
15	4	0	0.180052255
16	4	0	0.192055739
17	4	0	0.204059222
18	5	0	0.216062706
19	5	0	0.22806619
20	5	0	0.240069673
21	5	0	0.252073157
22	5	0	0.264076641
23	6	0	0.276080124
24	6	0	0.288083608
25	6	0	0.300087092
26	6	0	0.312090575
27	6	0	0.324094059
28	7	0	0.336097543
29	7	0	0.348101026
30	7	0	0.36010451
31	7	0	0.372107994
32	8	0	0.384111477
33	8	0	0.396114961
34	8	0	0.408118445
35	8	0	0.420121928
36	8	0	0.432125412
37	9	0	0.444128896
38	9	0	0.456132379
39	9	0	0.468135863
40	9	0	0.480139347
41	10	0	0.49214283
42	10	0	0.504146314
43	10	0	0.516149798
44	10	0	0.528153281
45	11	0	0.540156765
46	11	0	0.552160249
47	11	0	0.564163732
48	11	0	0.576167216
49	12	0	0.5881707
50	12	0	0.600174183
51	12	0	0.612177667
52	12	0	0.624181151
53	13	0	0.636184634
54	13	0	0.648188118
55	13	0	0.660191602
56	13	0	0.672195085
57	13	0	0.684198569
58	14	0	0.696202053
59	14	0	0.708205536
60	14	0	0.72020902
61	14	0	0.732212504
62	15	0	0.744215987
63	15	0	0.756219471
64	15	0	0.768222955
65	15	0	0.780226438
66	15	0	0.792229922
67	16	0	0.804233406
68	16	0	0.816236889
69	16	0	0.828240373
70	16	0	0.840243857
71	17	0	0.85224734
72	17	0	0.864250824
73	17	0	0.876254308
74	17	0	0.888257791
75	18	0	0.900261275
76	18	0	0.912264759
77	18	0	0.924268242
78	18	0	0.936271726
79	18	0	0.94827521
80	19	0	0.960278693
81	19	0	0.972282177
82	19	0	0.984285661
83	19	0	0.996289144
84	20	0	1.00829263
