Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0101127628
2	4	0	0.0202255256
3	5	0	0.0303382884
4	6	0	0.0404510512
5	7	0	0.050563814
6	7	0	0.0606765768
7	8	0	0.0707893396
8	9	0	0.0809021024
9	9	0	0.0910148652
10	10	0	0.101127628
11	11	0	0.111240391
12	12	0	0.121353154
13	12	0	0.131465916
14	13	0	0.141578679
15	14	0	0.151691442
16	14	0	0.161804205
17	15	0	0.171916968
18	16	0	0.18202973
19	17	0	0.192142493
20	17	0	0.202255256
21	18	0	0.212368019
22	19	0	0.222480782
23	20	0	0.232593544
24	20	0	0.242706307
25	21	0	0.25281907
26	22	0	0.262931833
27	23	0	0.273044595
28	24	0	0.283157358
29	24	0	0.293270121
30	25	0	0.303382884
31	26	0	0.313495647
32	27	0	0.323608409
33	28	0	0.333721172
34	29	0	0.343833935
35	29	0	0.353946698
36	30	0	0.364059461
37	31	0	0.374172223
38	32	0	0.384284986
39	32	0	0.394397749
40	33	0	0.404510512
41	34	0	0.414623275
42	35	0	0.424736037
43	36	0	0.4348488
44	37	0	0.444961563
45	38	0	0.455074326
46	39	0	0.465187089
47	40	0	0.475299851
48	40	0	0.485412614
49	41	0	0.495525377
50	42	0	0.50563814
51	43	0	0.515750903
52	44	0	0.525863665
53	45	0	0.535976428
54	46	0	0.546089191
55	47	0	0.556201954
56	48	0	0.566314717
57	49	0	0.576427479
58	50	0	0.586540242
59	51	0	0.596653005
60	51	0	0.606765768
61	52	0	0.616878531
62	53	0	0.626991293
63	54	0	0.637104056
64	55	0	0.647216819
65	56	0	0.657329582
66	57	0	0.667442345
67	58	0	0.677555107
68	58	0	0.68766787
69	59	0	0.697780633
70	60	0	0.707893396
71	61	0	0.718006158
72	62	0	0.728118921
73	63	0	0.738231684
74	63	0	0.748344447
75	64	0	0.75845721
76	65	0	0.768569972
77	66	0	0.778682735
78	67	0	0.788795498
79	68	0	0.798908261
80	68	0	0.809021024
81	69	0	0.819133786
82	70	0	0.829246549
83	71	0	0.839359312
84	72	0	0.849472075
85	73	0	0.859584838
86	73	0	0.8696976
87	74	0	0.879810363
88	75	0	0.889923126
89	76	0	0.900035889
90	77	0	0.910148652
91	77	0	0.920261414
92	78	0	0.930374177
93	79	0	0.94048694
94	80	0	0.950599703
95	81	0	0.960712466
96	83	0	0.970825228
97	83	0	0.980937991
98	84	0	0.991050754
99	85	0	1.00116352
100	86	0	1.01127628
101	88	0	1.02138904
102	89	0	1.03150181
103	90	0	1.04161457
104	91	0	1.05172733
105	91	0	1.06184009
106	92	0	1.07195286
107	93	0	1.08206562
108	94	0	1.09217838
109	95	0	1.10229114
110	97	0	1.11240391
111	97	0	1.12251667
112	98	0	1.13262943
113	100	0	1.1427422
114	101	0	1.15285496
115	102	0	1.16296772
116	103	0	1.17308048
117	104	0	1.18319325
