Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0123851511
2	3	0	0.0247703021
3	4	0	0.0371554532
4	5	0	0.0495406043
5	5	0	0.0619257554
6	6	0	0.0743109064
7	6	0	0.0866960575
8	7	0	0.0990812086
9	7	0	0.11146636
10	8	0	0.123851511
11	8	0	0.136236662
12	9	0	0.148621813
13	9	0	0.161006964
14	10	0	0.173392115
15	10	0	0.185777266
16	11	0	0.198162417
17	12	0	0.210547568
18	12	0	0.222932719
19	13	0	0.23531787
20	14	0	0.247703021
21	14	0	0.260088173
22	14	0	0.272473324
23	15	0	0.284858475
24	15	0	0.297243626
25	16	0	0.309628777
26	16	0	0.322013928
27	16	0	0.334399079
28	17	0	0.34678423
29	17	0	0.359169381
30	18	0	0.371554532
31	18	0	0.383939683
32	18	0	0.396324834
33	19	0	0.408709985
34	19	0	0.421095136
35	19	0	0.433480288
36	20	0	0.445865439
37	20	0	0.45825059
38	21	0	0.470635741
39	21	0	0.483020892
40	22	0	0.495406043
41	22	0	0.507791194
42	22	0	0.520176345
43	23	0	0.532561496
44	23	0	0.544946647
45	23	0	0.557331798
46	24	0	0.569716949
47	24	0	0.5821021
48	25	0	0.594487252
49	25	0	0.606872403
50	25	0	0.619257554
51	26	0	0.631642705
52	26	0	0.644027856
53	27	0	0.656413007
54	27	0	0.668798158
55	27	0	0.681183309
56	28	0	0.69356846
57	28	0	0.705953611
58	28	0	0.718338762
59	29	0	0.730723913
60	29	0	0.743109064
61	30	0	0.755494215
62	30	0	0.767879367
63	30	0	0.780264518
64	31	0	0.792649669
65	31	0	0.80503482
66	32	0	0.817419971
67	32	0	0.829805122
68	32	0	0.842190273
69	33	0	0.854575424
70	33	0	0.866960575
71	34	0	0.879345726
72	34	0	0.891730877
73	34	0	0.904116028
74	35	0	0.916501179
75	35	0	0.92888633
76	36	0	0.941271482
77	36	0	0.953656633
78	36	0	0.966041784
79	37	0	0.978426935
80	37	0	0.990812086
81	37	0	1.00319724
