Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0110018493
2	4	0	0.0220036987
3	5	0	0.033005548
4	5	0	0.0440073974
5	6	0	0.0550092467
6	6	0	0.066011096
7	7	0	0.0770129454
8	8	0	0.0880147947
9	8	0	0.099016644
10	9	0	0.110018493
11	9	0	0.121020343
12	10	0	0.132022192
13	11	0	0.143024041
14	12	0	0.154025891
15	12	0	0.16502774
16	13	0	0.176029589
17	14	0	0.187031439
18	14	0	0.198033288
19	15	0	0.209035137
20	16	0	0.220036987
21	16	0	0.231038836
22	17	0	0.242040685
23	17	0	0.253042535
24	18	0	0.264044384
25	19	0	0.275046233
26	19	0	0.286048083
27	20	0	0.297049932
28	21	0	0.308051781
29	21	0	0.319053631
30	22	0	0.33005548
31	22	0	0.341057329
32	23	0	0.352059179
33	24	0	0.363061028
34	24	0	0.374062878
35	25	0	0.385064727
36	25	0	0.396066576
37	26	0	0.407068426
38	27	0	0.418070275
39	28	0	0.429072124
40	28	0	0.440073974
41	29	0	0.451075823
42	30	0	0.462077672
43	31	0	0.473079522
44	31	0	0.484081371
45	32	0	0.49508322
46	32	0	0.50608507
47	33	0	0.517086919
48	34	0	0.528088768
49	34	0	0.539090618
50	35	0	0.550092467
51	35	0	0.561094316
52	36	0	0.572096166
53	37	0	0.583098015
54	37	0	0.594099864
55	38	0	0.605101714
56	39	0	0.616103563
57	39	0	0.627105412
58	40	0	0.638107262
59	41	0	0.649109111
60	41	0	0.66011096
61	43	0	0.67111281
62	43	0	0.682114659
63	44	0	0.693116508
64	45	0	0.704118358
65	45	0	0.715120207
66	46	0	0.726122056
67	47	0	0.737123906
68	47	0	0.748125755
69	48	0	0.759127604
70	48	0	0.770129454
71	49	0	0.781131303
72	50	0	0.792133152
73	50	0	0.803135002
74	51	0	0.814136851
75	52	0	0.8251387
76	52	0	0.83614055
77	53	0	0.847142399
78	54	0	0.858144248
79	54	0	0.869146098
80	55	0	0.880147947
81	56	0	0.891149796
82	56	0	0.902151646
83	57	0	0.913153495
84	58	0	0.924155344
85	58	0	0.935157194
86	59	0	0.946159043
87	60	0	0.957160892
88	60	0	0.968162742
89	61	0	0.979164591
90	62	0	0.99016644
91	62	0	1.00116829
92	63	0	1.01217014
93	64	0	1.02317199
94	64	0	1.03417384
95	65	0	1.04517569
96	65	0	1.05617754
97	66	0	1.06717939
98	67	0	1.07818124
99	67	0	1.08918308
100	68	0	1.10018493
101	69	0	1.11118678
102	70	0	1.12218863
103	71	0	1.13319048
104	71	0	1.14419233
105	72	0	1.15519418
106	73	0	1.16619603
107	74	0	1.17719788
108	75	0	1.18819973
109	76	0	1.19920158
110	77	0	1.21020343
111	77	0	1.22120528
112	78	0	1.23220713
113	79	0	1.24320898
114	80	0	1.25421082
115	81	0	1.26521267
116	82	0	1.27621452
117	83	0	1.28721637
118	83	0	1.29821822
119	84	0	1.30922007
120	85	0	1.32022192
121	86	0	1.33122377
122	86	0	1.34222562
123	87	0	1.35322747
