Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0120396291
2	1	0	0.0240792581
3	1	0	0.0361188872
4	1	0	0.0481585162
5	2	0	0.0601981453
6	2	0	0.0722377744
7	2	0	0.0842774034
8	2	0	0.0963170325
9	2	0	0.108356662
10	3	0	0.120396291
11	3	0	0.13243592
12	3	0	0.144475549
13	3	0	0.156515178
14	4	0	0.168554807
15	4	0	0.180594436
16	4	0	0.192634065
17	4	0	0.204673694
18	4	0	0.216713323
19	5	0	0.228752952
20	5	0	0.240792581
21	5	0	0.25283221
22	5	0	0.264871839
23	5	0	0.276911468
24	6	0	0.288951097
25	6	0	0.300990726
26	6	0	0.313030356
27	6	0	0.325069985
28	7	0	0.337109614
29	7	0	0.349149243
30	7	0	0.361188872
31	7	0	0.373228501
32	8	0	0.38526813
33	8	0	0.397307759
34	8	0	0.409347388
35	8	0	0.421387017
36	9	0	0.433426646
37	9	0	0.445466275
38	9	0	0.457505904
39	9	0	0.469545533
40	10	0	0.481585162
41	10	0	0.493624791
42	10	0	0.50566442
43	10	0	0.51770405
44	11	0	0.529743679
45	11	0	0.541783308
46	11	0	0.553822937
47	11	0	0.565862566
48	12	0	0.577902195
49	12	0	0.589941824
50	12	0	0.601981453
51	12	0	0.614021082
52	13	0	0.626060711
53	13	0	0.63810034
54	13	0	0.650139969
55	13	0	0.662179598
56	14	0	0.674219227
57	14	0	0.686258856
58	14	0	0.698298485
59	14	0	0.710338114
60	15	0	0.722377744
61	15	0	0.734417373
62	15	0	0.746457002
63	15	0	0.758496631
64	16	0	0.77053626
65	16	0	0.782575889
66	16	0	0.794615518
67	16	0	0.806655147
68	17	0	0.818694776
69	17	0	0.830734405
70	17	0	0.842774034
71	17	0	0.854813663
72	18	0	0.866853292
73	18	0	0.878892921
74	18	0	0.89093255
75	18	0	0.902972179
76	18	0	0.915011808
77	19	0	0.927051438
78	19	0	0.939091067
79	19	0	0.951130696
80	19	0	0.963170325
81	20	0	0.975209954
82	20	0	0.987249583
83	20	0	0.999289212
84	20	0	1.01132884
