Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0120021553
2	2	0	0.0240043106
3	2	0	0.0360064659
4	2	0	0.0480086213
5	2	0	0.0600107766
6	3	0	0.0720129319
7	3	0	0.0840150872
8	3	0	0.0960172425
9	3	0	0.108019398
10	3	0	0.120021553
11	4	0	0.132023708
12	4	0	0.144025864
13	4	0	0.156028019
14	4	0	0.168030174
15	5	0	0.18003233
16	5	0	0.192034485
17	5	0	0.20403664
18	5	0	0.216038796
19	5	0	0.228040951
20	6	0	0.240043106
21	6	0	0.252045262
22	6	0	0.264047417
23	6	0	0.276049572
24	6	0	0.288051728
25	7	0	0.300053883
26	7	0	0.312056038
27	7	0	0.324058193
28	7	0	0.336060349
29	8	0	0.348062504
30	8	0	0.360064659
31	8	0	0.372066815
32	8	0	0.38406897
33	8	0	0.396071125
34	9	0	0.408073281
35	9	0	0.420075436
36	9	0	0.432077591
37	9	0	0.444079747
38	10	0	0.456081902
39	10	0	0.468084057
40	10	0	0.480086213
41	10	0	0.492088368
42	11	0	0.504090523
43	11	0	0.516092679
44	11	0	0.528094834
45	11	0	0.540096989
46	12	0	0.552099144
47	12	0	0.5641013
48	12	0	0.576103455
49	12	0	0.58810561
50	13	0	0.600107766
51	13	0	0.612109921
52	13	0	0.624112076
53	13	0	0.636114232
54	14	0	0.648116387
55	14	0	0.660118542
56	14	0	0.672120698
57	14	0	0.684122853
58	14	0	0.696125008
59	15	0	0.708127164
60	15	0	0.720129319
61	15	0	0.732131474
62	15	0	0.74413363
63	16	0	0.756135785
64	16	0	0.76813794
65	16	0	0.780140095
66	16	0	0.792142251
67	16	0	0.804144406
68	17	0	0.816146561
69	17	0	0.828148717
70	17	0	0.840150872
71	17	0	0.852153027
72	18	0	0.864155183
73	18	0	0.876157338
74	18	0	0.888159493
75	18	0	0.900161649
76	18	0	0.912163804
77	19	0	0.924165959
78	19	0	0.936168115
79	19	0	0.94817027
80	19	0	0.960172425
81	20	0	0.97217458
82	20	0	0.984176736
83	20	0	0.996178891
84	20	0	1.00818105
85	21	0	1.0201832
86	21	0	1.03218536
87	21	0	1.04418751
88	21	0	1.05618967
89	21	0	1.06819182
90	22	0	1.08019398
91	22	0	1.09219613
92	22	0	1.10419829
93	22	0	1.11620044
94	23	0	1.1282026
