Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0120036498
2	4	0	0.0240072995
3	5	0	0.0360109493
4	6	0	0.048014599
5	6	0	0.0600182488
6	7	0	0.0720218985
7	8	0	0.0840255483
8	9	0	0.096029198
9	9	0	0.108032848
10	10	0	0.120036498
11	11	0	0.132040147
12	11	0	0.144043797
13	12	0	0.156047447
14	13	0	0.168051097
15	14	0	0.180054746
16	14	0	0.192058396
17	15	0	0.204062046
18	16	0	0.216065696
19	16	0	0.228069345
20	17	0	0.240072995
21	18	0	0.252076645
22	19	0	0.264080295
23	19	0	0.276083944
24	20	0	0.288087594
25	21	0	0.300091244
26	22	0	0.312094894
27	22	0	0.324098543
28	23	0	0.336102193
29	24	0	0.348105843
30	24	0	0.360109493
31	25	0	0.372113142
32	26	0	0.384116792
33	27	0	0.396120442
34	27	0	0.408124092
35	28	0	0.420127741
36	29	0	0.432131391
37	30	0	0.444135041
38	31	0	0.456138691
39	32	0	0.46814234
40	33	0	0.48014599
41	34	0	0.49214964
42	34	0	0.50415329
43	35	0	0.516156939
44	36	0	0.528160589
45	37	0	0.540164239
46	38	0	0.552167889
47	39	0	0.564171538
48	40	0	0.576175188
49	41	0	0.588178838
50	42	0	0.600182488
51	43	0	0.612186137
52	44	0	0.624189787
53	44	0	0.636193437
54	45	0	0.648197087
55	46	0	0.660200736
56	47	0	0.672204386
57	48	0	0.684208036
58	49	0	0.696211686
59	49	0	0.708215335
60	50	0	0.720218985
61	51	0	0.732222635
62	52	0	0.744226285
63	53	0	0.756229934
64	53	0	0.768233584
65	54	0	0.780237234
66	55	0	0.792240884
67	56	0	0.804244533
68	57	0	0.816248183
69	57	0	0.828251833
70	58	0	0.840255483
71	59	0	0.852259132
72	60	0	0.864262782
73	61	0	0.876266432
74	61	0	0.888270082
75	62	0	0.900273731
76	63	0	0.912277381
77	64	0	0.924281031
78	65	0	0.936284681
79	65	0	0.94828833
80	66	0	0.96029198
81	67	0	0.97229563
82	68	0	0.98429928
83	69	0	0.996302929
84	69	0	1.00830658
85	70	0	1.02031023
86	71	0	1.03231388
87	72	0	1.04431753
88	73	0	1.05632118
89	73	0	1.06832483
90	74	0	1.08032848
91	75	0	1.09233213
92	76	0	1.10433578
93	77	0	1.11633943
94	77	0	1.12834308
95	78	0	1.14034673
96	79	0	1.15235038
97	80	0	1.16435403
