Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0120156321
2	2	0	0.0240312642
3	2	0	0.0360468963
4	2	0	0.0480625284
5	2	0	0.0600781605
6	2	0	0.0720937926
7	2	0	0.0841094248
8	3	0	0.0961250569
9	3	0	0.108140689
10	3	0	0.120156321
11	3	0	0.132171953
12	3	0	0.144187585
13	4	0	0.156203217
14	4	0	0.16821885
15	4	0	0.180234482
16	4	0	0.192250114
17	4	0	0.204265746
18	5	0	0.216281378
19	5	0	0.22829701
20	5	0	0.240312642
21	5	0	0.252328274
22	5	0	0.264343906
23	6	0	0.276359538
24	6	0	0.288375171
25	6	0	0.300390803
26	6	0	0.312406435
27	7	0	0.324422067
28	7	0	0.336437699
29	7	0	0.348453331
30	7	0	0.360468963
31	7	0	0.372484595
32	8	0	0.384500227
33	8	0	0.39651586
34	8	0	0.408531492
35	8	0	0.420547124
36	9	0	0.432562756
37	9	0	0.444578388
38	9	0	0.45659402
39	9	0	0.468609652
40	10	0	0.480625284
41	10	0	0.492640916
42	10	0	0.504656549
43	10	0	0.516672181
44	11	0	0.528687813
45	11	0	0.540703445
46	11	0	0.552719077
47	11	0	0.564734709
48	12	0	0.576750341
49	12	0	0.588765973
50	12	0	0.600781605
51	12	0	0.612797237
52	12	0	0.62481287
53	13	0	0.636828502
54	13	0	0.648844134
55	13	0	0.660859766
56	13	0	0.672875398
57	14	0	0.68489103
58	14	0	0.696906662
59	14	0	0.708922294
60	14	0	0.720937926
61	15	0	0.732953559
62	15	0	0.744969191
63	15	0	0.756984823
64	15	0	0.769000455
65	16	0	0.781016087
66	16	0	0.793031719
67	16	0	0.805047351
68	16	0	0.817062983
69	16	0	0.829078615
70	17	0	0.841094248
71	17	0	0.85310988
72	17	0	0.865125512
73	17	0	0.877141144
74	18	0	0.889156776
75	18	0	0.901172408
76	18	0	0.91318804
77	18	0	0.925203672
78	19	0	0.937219304
79	19	0	0.949234936
80	19	0	0.961250569
81	19	0	0.973266201
82	19	0	0.985281833
83	20	0	0.997297465
84	20	0	1.0093131
85	20	0	1.02132873
86	20	0	1.03334436
87	21	0	1.04535999
88	21	0	1.05737563
89	21	0	1.06939126
90	21	0	1.08140689
91	22	0	1.09342252
92	22	0	1.10543815
93	22	0	1.11745379
94	22	0	1.12946942
95	22	0	1.14148505
96	23	0	1.15350068
97	23	0	1.16551631
98	23	0	1.17753195
99	23	0	1.18954758
100	24	0	1.20156321
101	24	0	1.21357884
102	24	0	1.22559447
103	25	0	1.23761011
104	25	0	1.24962574
105	25	0	1.26164137
106	25	0	1.273657
107	26	0	1.28567264
108	26	0	1.29768827
109	26	0	1.3097039
110	26	0	1.32171953
111	27	0	1.33373516
112	27	0	1.3457508
113	27	0	1.35776643
114	27	0	1.36978206
115	27	0	1.38179769
116	28	0	1.39381332
117	28	0	1.40582896
118	28	0	1.41784459
119	28	0	1.42986022
120	28	0	1.44187585
121	29	0	1.45389149
122	29	0	1.46590712
123	29	0	1.47792275
124	29	0	1.48993838
125	30	0	1.50195401
126	30	0	1.51396965
127	30	0	1.52598528
