Iteration	CPUTime	PhysTime	Travels
1	1	0	0.0119358283
2	2	0	0.0238716566
3	2	0	0.0358074849
4	2	0	0.0477433132
5	2	0	0.0596791415
6	2	0	0.0716149697
7	3	0	0.083550798
8	3	0	0.0954866263
9	3	0	0.107422455
10	3	0	0.119358283
11	3	0	0.131294111
12	4	0	0.143229939
13	4	0	0.155165768
14	4	0	0.167101596
15	4	0	0.179037424
16	4	0	0.190973253
17	5	0	0.202909081
18	5	0	0.214844909
19	5	0	0.226780738
20	5	0	0.238716566
21	6	0	0.250652394
22	6	0	0.262588222
23	6	0	0.274524051
24	6	0	0.286459879
25	6	0	0.298395707
26	7	0	0.310331536
27	7	0	0.322267364
28	7	0	0.334203192
29	7	0	0.34613902
30	8	0	0.358074849
31	8	0	0.370010677
32	8	0	0.381946505
33	8	0	0.393882334
34	9	0	0.405818162
35	9	0	0.41775399
36	9	0	0.429689818
37	9	0	0.441625647
38	10	0	0.453561475
39	10	0	0.465497303
40	10	0	0.477433132
41	10	0	0.48936896
42	11	0	0.501304788
43	11	0	0.513240617
44	11	0	0.525176445
45	11	0	0.537112273
46	12	0	0.549048101
47	12	0	0.56098393
48	12	0	0.572919758
49	12	0	0.584855586
50	13	0	0.596791415
51	13	0	0.608727243
52	13	0	0.620663071
53	13	0	0.632598899
54	14	0	0.644534728
55	14	0	0.656470556
56	14	0	0.668406384
57	14	0	0.680342213
58	15	0	0.692278041
59	15	0	0.704213869
60	15	0	0.716149697
61	15	0	0.728085526
62	15	0	0.740021354
63	16	0	0.751957182
64	16	0	0.763893011
65	16	0	0.775828839
66	17	0	0.787764667
67	17	0	0.799700495
68	17	0	0.811636324
69	17	0	0.823572152
70	17	0	0.83550798
71	18	0	0.847443809
72	18	0	0.859379637
73	18	0	0.871315465
74	18	0	0.883251294
75	19	0	0.895187122
76	19	0	0.90712295
77	19	0	0.919058778
78	19	0	0.930994607
79	20	0	0.942930435
80	20	0	0.954866263
81	20	0	0.966802092
82	20	0	0.97873792
83	21	0	0.990673748
84	21	0	1.00260958
85	21	0	1.0145454
86	21	0	1.02648123
87	22	0	1.03841706
88	22	0	1.05035289
89	22	0	1.06228872
