Iteration	CPUTime	PhysTime	Travels
1	4	0	0.0101104769
2	4	0	0.0202209537
3	5	0	0.0303314306
4	6	0	0.0404419074
5	7	0	0.0505523843
6	7	0	0.0606628611
7	8	0	0.070773338
8	9	0	0.0808838148
9	9	0	0.0909942917
10	10	0	0.101104769
11	11	0	0.111215245
12	11	0	0.121325722
13	12	0	0.131436199
14	13	0	0.141546676
15	13	0	0.151657153
16	14	0	0.16176763
17	15	0	0.171878106
18	16	0	0.181988583
19	16	0	0.19209906
20	17	0	0.202209537
21	18	0	0.212320014
22	19	0	0.222430491
23	19	0	0.232540968
24	20	0	0.242651444
25	21	0	0.252761921
26	22	0	0.262872398
27	23	0	0.272982875
28	24	0	0.283093352
29	25	0	0.293203829
30	26	0	0.303314306
31	27	0	0.313424782
32	27	0	0.323535259
33	28	0	0.333645736
34	29	0	0.343756213
35	30	0	0.35386669
36	31	0	0.363977167
37	31	0	0.374087644
38	32	0	0.38419812
39	33	0	0.394308597
40	34	0	0.404419074
41	35	0	0.414529551
42	36	0	0.424640028
43	36	0	0.434750505
44	37	0	0.444860981
45	38	0	0.454971458
46	39	0	0.465081935
47	40	0	0.475192412
48	40	0	0.485302889
49	41	0	0.495413366
50	42	0	0.505523843
51	43	0	0.515634319
52	44	0	0.525744796
53	44	0	0.535855273
54	45	0	0.54596575
55	46	0	0.556076227
56	47	0	0.566186704
57	48	0	0.576297181
58	48	0	0.586407657
59	49	0	0.596518134
60	50	0	0.606628611
61	51	0	0.616739088
62	52	0	0.626849565
63	52	0	0.636960042
64	53	0	0.647070519
65	54	0	0.657180995
66	55	0	0.667291472
67	56	0	0.677401949
68	56	0	0.687512426
69	57	0	0.697622903
70	58	0	0.70773338
71	59	0	0.717843856
72	60	0	0.727954333
73	61	0	0.73806481
74	62	0	0.748175287
75	62	0	0.758285764
76	63	0	0.768396241
77	64	0	0.778506718
78	65	0	0.788617194
79	65	0	0.798727671
80	66	0	0.808838148
81	67	0	0.818948625
82	68	0	0.829059102
83	68	0	0.839169579
84	69	0	0.849280056
85	70	0	0.859390532
86	71	0	0.869501009
87	72	0	0.879611486
88	72	0	0.889721963
89	73	0	0.89983244
90	74	0	0.909942917
91	75	0	0.920053394
92	75	0	0.93016387
93	76	0	0.940274347
94	77	0	0.950384824
95	78	0	0.960495301
96	78	0	0.970605778
97	79	0	0.980716255
98	80	0	0.990826731
99	81	0	1.00093721
100	82	0	1.01104769
101	83	0	1.02115816
102	84	0	1.03126864
103	85	0	1.04137912
104	86	0	1.05148959
105	86	0	1.06160007
106	87	0	1.07171055
107	88	0	1.08182102
108	89	0	1.0919315
109	90	0	1.10204198
110	91	0	1.11215245
111	92	0	1.12226293
112	93	0	1.13237341
113	94	0	1.14248388
114	95	0	1.15259436
115	96	0	1.16270484
116	97	0	1.17281531
117	98	0	1.18292579
118	99	0	1.19303627
119	100	0	1.20314675
120	101	0	1.21325722
121	102	0	1.2233677
122	103	0	1.23347818
123	104	0	1.24358865
124	105	0	1.25369913
125	106	0	1.26380961
126	107	0	1.27392008
127	108	0	1.28403056
