Iteration	CPUTime	PhysTime	Travels
1	3	0	0.0120116327
2	4	0	0.0240232653
3	5	0	0.036034898
4	5	0	0.0480465307
5	6	0	0.0600581634
6	7	0	0.072069796
7	7	0	0.0840814287
8	8	0	0.0960930614
9	9	0	0.108104694
10	9	0	0.120116327
11	10	0	0.132127959
12	11	0	0.144139592
13	12	0	0.156151225
14	12	0	0.168162857
15	13	0	0.18017449
16	14	0	0.192186123
17	14	0	0.204197755
18	15	0	0.216209388
19	16	0	0.228221021
20	17	0	0.240232653
21	17	0	0.252244286
22	18	0	0.264255919
23	19	0	0.276267551
24	20	0	0.288279184
25	20	0	0.300290817
26	21	0	0.31230245
27	22	0	0.324314082
28	23	0	0.336325715
29	23	0	0.348337348
30	24	0	0.36034898
31	25	0	0.372360613
32	26	0	0.384372246
33	26	0	0.396383878
34	27	0	0.408395511
35	28	0	0.420407144
36	29	0	0.432418776
37	29	0	0.444430409
38	30	0	0.456442042
39	31	0	0.468453674
40	32	0	0.480465307
41	33	0	0.49247694
42	33	0	0.504488572
43	34	0	0.516500205
44	35	0	0.528511838
45	36	0	0.54052347
46	37	0	0.552535103
47	37	0	0.564546736
48	38	0	0.576558368
49	39	0	0.588570001
50	40	0	0.600581634
51	41	0	0.612593266
52	41	0	0.624604899
53	42	0	0.636616532
54	43	0	0.648628164
55	44	0	0.660639797
56	45	0	0.67265143
57	45	0	0.684663062
58	46	0	0.696674695
59	47	0	0.708686328
60	48	0	0.72069796
61	48	0	0.732709593
62	49	0	0.744721226
63	50	0	0.756732858
64	51	0	0.768744491
65	52	0	0.780756124
66	52	0	0.792767756
67	53	0	0.804779389
68	54	0	0.816791022
69	55	0	0.828802654
70	55	0	0.840814287
71	56	0	0.85282592
72	57	0	0.864837552
73	58	0	0.876849185
74	59	0	0.888860818
75	59	0	0.900872451
76	60	0	0.912884083
77	61	0	0.924895716
78	62	0	0.936907349
79	63	0	0.948918981
80	63	0	0.960930614
81	64	0	0.972942247
82	65	0	0.984953879
83	66	0	0.996965512
84	66	0	1.00897714
85	67	0	1.02098878
86	68	0	1.03300041
87	69	0	1.04501204
88	70	0	1.05702368
89	70	0	1.06903531
90	71	0	1.08104694
91	72	0	1.09305857
92	73	0	1.10507021
93	73	0	1.11708184
94	74	0	1.12909347
95	75	0	1.1411051
96	76	0	1.15311674
97	77	0	1.16512837
98	77	0	1.17714
99	78	0	1.18915163
100	79	0	1.20116327
101	80	0	1.2131749
102	81	0	1.22518653
103	82	0	1.23719817
104	83	0	1.2492098
105	83	0	1.26122143
106	84	0	1.27323306
107	85	0	1.2852447
108	86	0	1.29725633
109	87	0	1.30926796
110	87	0	1.32127959
111	88	0	1.33329123
112	89	0	1.34530286
113	90	0	1.35731449
114	91	0	1.36932612
115	91	0	1.38133776
116	92	0	1.39334939
117	93	0	1.40536102
118	94	0	1.41737266
119	94	0	1.42938429
120	95	0	1.44139592
121	96	0	1.45340755
122	97	0	1.46541919
123	98	0	1.47743082
124	98	0	1.48944245
125	99	0	1.50145408
126	100	0	1.51346572
127	101	0	1.52547735
128	102	0	1.53748898
129	103	0	1.54950061
130	103	0	1.56151225
131	104	0	1.57352388
132	105	0	1.58553551
133	106	0	1.59754715
134	107	0	1.60955878
135	107	0	1.62157041
136	108	0	1.63358204
137	109	0	1.64559368
138	110	0	1.65760531
139	110	0	1.66961694
140	111	0	1.68162857
141	112	0	1.69364021
142	113	0	1.70565184
143	114	0	1.71766347
144	114	0	1.7296751
145	115	0	1.74168674
146	116	0	1.75369837
147	117	0	1.76571
148	118	0	1.77772164
149	118	0	1.78973327
150	119	0	1.8017449
151	120	0	1.81375653
152	121	0	1.82576817
153	122	0	1.8377798
154	122	0	1.84979143
155	123	0	1.86180306
156	124	0	1.8738147
157	125	0	1.88582633
158	126	0	1.89783796
159	126	0	1.9098496
160	127	0	1.92186123
161	128	0	1.93387286
