Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0123832693
2	3	0	0.0247665386
3	3	0	0.037149808
4	3	0	0.0495330773
5	4	0	0.0619163466
6	4	0	0.0742996159
7	4	0	0.0866828852
8	5	0	0.0990661545
9	5	0	0.111449424
10	5	0	0.123832693
11	6	0	0.136215962
12	6	0	0.148599232
13	7	0	0.160982501
14	7	0	0.17336577
15	7	0	0.18574904
16	8	0	0.198132309
17	8	0	0.210515578
18	9	0	0.222898848
19	9	0	0.235282117
20	9	0	0.247665386
21	10	0	0.260048656
22	10	0	0.272431925
23	11	0	0.284815194
24	12	0	0.297198464
25	12	0	0.309581733
26	13	0	0.321965002
27	13	0	0.334348272
28	13	0	0.346731541
29	14	0	0.35911481
30	14	0	0.37149808
31	15	0	0.383881349
32	16	0	0.396264618
33	17	0	0.408647887
34	17	0	0.421031157
35	18	0	0.433414426
36	18	0	0.445797695
37	19	0	0.458180965
38	19	0	0.470564234
39	20	0	0.482947503
40	21	0	0.495330773
41	21	0	0.507714042
42	22	0	0.520097311
43	22	0	0.532480581
44	23	0	0.54486385
45	24	0	0.557247119
46	24	0	0.569630389
47	25	0	0.582013658
48	26	0	0.594396927
49	26	0	0.606780197
50	27	0	0.619163466
51	28	0	0.631546735
52	29	0	0.643930005
53	30	0	0.656313274
54	30	0	0.668696543
55	31	0	0.681079812
56	32	0	0.693463082
57	32	0	0.705846351
58	32	0	0.71822962
59	33	0	0.73061289
60	33	0	0.742996159
61	34	0	0.755379428
62	34	0	0.767762698
63	35	0	0.780145967
64	35	0	0.792529236
65	35	0	0.804912506
66	36	0	0.817295775
67	36	0	0.829679044
68	37	0	0.842062314
69	37	0	0.854445583
70	37	0	0.866828852
71	38	0	0.879212122
72	38	0	0.891595391
73	39	0	0.90397866
74	39	0	0.916361929
75	40	0	0.928745199
76	40	0	0.941128468
77	40	0	0.953511737
78	41	0	0.965895007
79	41	0	0.978278276
80	42	0	0.990661545
81	42	0	1.00304481
