Iteration	CPUTime	PhysTime	Travels
1	2	0	0.0123800103
2	2	0	0.0247600206
3	3	0	0.0371400309
4	3	0	0.0495200413
5	4	0	0.0619000516
6	4	0	0.0742800619
7	5	0	0.0866600722
8	5	0	0.0990400825
9	6	0	0.111420093
10	6	0	0.123800103
11	7	0	0.136180113
12	7	0	0.148560124
13	7	0	0.160940134
14	8	0	0.173320144
15	9	0	0.185700155
16	9	0	0.198080165
17	10	0	0.210460175
18	10	0	0.222840186
19	11	0	0.235220196
20	11	0	0.247600206
21	12	0	0.259980217
22	12	0	0.272360227
23	13	0	0.284740237
24	13	0	0.297120248
25	14	0	0.309500258
26	14	0	0.321880268
27	15	0	0.334260278
28	15	0	0.346640289
29	16	0	0.359020299
30	16	0	0.371400309
31	17	0	0.38378032
32	18	0	0.39616033
33	19	0	0.40854034
34	19	0	0.420920351
35	20	0	0.433300361
36	21	0	0.445680371
37	22	0	0.458060382
38	23	0	0.470440392
39	24	0	0.482820402
40	26	0	0.495200413
41	28	0	0.507580423
42	29	0	0.519960433
43	30	0	0.532340444
44	31	0	0.544720454
45	31	0	0.557100464
46	32	0	0.569480474
47	33	0	0.581860485
48	34	0	0.594240495
49	34	0	0.606620505
50	35	0	0.619000516
51	35	0	0.631380526
52	36	0	0.643760536
53	37	0	0.656140547
54	37	0	0.668520557
55	38	0	0.680900567
56	39	0	0.693280578
57	39	0	0.705660588
58	40	0	0.718040598
59	41	0	0.730420609
60	42	0	0.742800619
61	42	0	0.755180629
62	43	0	0.76756064
63	44	0	0.77994065
64	45	0	0.79232066
65	45	0	0.80470067
66	46	0	0.817080681
67	47	0	0.829460691
68	47	0	0.841840701
69	48	0	0.854220712
70	49	0	0.866600722
71	49	0	0.878980732
72	50	0	0.891360743
73	51	0	0.903740753
74	51	0	0.916120763
75	51	0	0.928500774
76	52	0	0.940880784
77	52	0	0.953260794
78	53	0	0.965640805
79	53	0	0.978020815
80	53	0	0.990400825
81	54	0	1.00278084
82	54	0	1.01516085
83	55	0	1.02754086
84	55	0	1.03992087
85	56	0	1.05230088
86	56	0	1.06468089
87	56	0	1.0770609
88	57	0	1.08944091
89	57	0	1.10182092
90	58	0	1.11420093
91	58	0	1.12658094
92	58	0	1.13896095
93	59	0	1.15134096
94	59	0	1.16372097
95	60	0	1.17610098
96	60	0	1.18848099
97	61	0	1.200861
98	61	0	1.21324101
